Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Management, Sloan School of","ZHENG, YANCHONG",488092,"HUANG, YASHENG",51003,1,0,0,0,0,0,0
"Management, Sloan School of","ZHENG, YANCHONG",488092,"LEVI, RETSEF",67313,1,0,0,0,0,0,0
"Management, Sloan School of","RAND, DAVID GERTLER",540961,"ECKLES, DEAN GRIFFIN",789753,2,0,0,1,0,0,0
"Management, Sloan School of","RAND, DAVID GERTLER",540961,"LU, GUANNAN",856131,1,0,0,0,0,0,0
"Management, Sloan School of","SO, ERIC",544497,"KOTHARI, S P",62449,1,0,0,0,0,0,0
"Management, Sloan School of","SO, ERIC",544497,"VERDI, RODRIGO",92221,1,0,0,0,0,0,0
"Management, Sloan School of","ZHU, HAOXIANG",544500,"WANG, JIANG",93970,1,0,0,0,0,0,0
"Management, Sloan School of","PARKER, JONATHAN A",627153,"SCHOAR, ANTOINETTE",102712,2,0,0,0,0,0,0
"Management, Sloan School of","PARKER, JONATHAN A",627153,"SIMESTER, DUNCAN",123270,1,0,0,0,0,0,0
"Management, Sloan School of","MAZUMDER, RAHUL",629766,"LU, HAIHAO",1922064,1,0,0,0,0,0,0
"Management, Sloan School of","HORTON, JOHN JOSEPH",743724,"RAGHAVAN, MANISH",1412506,1,0,0,0,0,0,0
"Management, Sloan School of","JACQUILLAT, ALEXANDRE",786101,"BERTSIMAS, DIMITRIS J",133474,2,0,0,0,0,0,0
"Management, Sloan School of","ECKLES, DEAN GRIFFIN",789753,"ARAL, SINAN KAYHAN",3529,3,0,0,0,0,0,0
"Management, Sloan School of","ECKLES, DEAN GRIFFIN",789753,"RAND, DAVID GERTLER",540961,2,0,0,1,0,0,0
"Management, Sloan School of","SUTHERLAND, ANDREW GORDON",789780,"VETTER, FELIX WOLFGANG",1997397,3,0,0,0,0,0,0
"Management, Sloan School of","SUTHERLAND, ANDREW GORDON",789780,"WEBER, JOSEPH P",128501,1,0,0,0,0,0,0
"Management, Sloan School of","VAN PARYS, BART PAUL GERARD",837296,"BERTSIMAS, DIMITRIS J",133474,2,0,0,0,0,0,0
"Management, Sloan School of","VAN PARYS, BART PAUL GERARD",837296,"GOLREZAEI, NEGIN",856129,1,0,0,0,0,0,0
"Management, Sloan School of","WILMERS, NATHAN ERIC",845320,"KELLY, ERIN L",476846,1,0,0,0,0,0,0
"Management, Sloan School of","WILMERS, NATHAN ERIC",845320,"RAHMANDAD, HAZHIR",161522,1,0,0,0,0,0,0
"Management, Sloan School of","GOLREZAEI, NEGIN",856129,"VAN PARYS, BART PAUL GERARD",837296,1,0,0,0,0,0,0
"Management, Sloan School of","LU, GUANNAN",856131,"RAND, DAVID GERTLER",540961,1,0,0,0,0,0,0
"Management, Sloan School of","ALMAATOUQ, ABDULLAH",1084678,"BAKKER, MICHIEL ANTON",1998910,1,0,0,0,0,0,0
"Management, Sloan School of","ALMAATOUQ, ABDULLAH",1084678,"CURHAN, JARED R",24028,0,0,0,1,0,0,0
"Management, Sloan School of","ALMAATOUQ, ABDULLAH",1084678,"MALONE, THOMAS W",154583,1,0,0,0,0,0,0
"Management, Sloan School of","FREUND, DANIEL",1084680,"LYKOURIS, THODORIS",1351842,2,0,0,1,0,0,0
"Management, Sloan School of","LYKOURIS, THODORIS",1351842,"FREUND, DANIEL",1084680,2,0,0,1,0,0,0
"Management, Sloan School of","LYKOURIS, THODORIS",1351842,"PODIMATA, CHARA",1977475,1,0,0,1,0,0,0
"Management, Sloan School of","RAGHAVAN, MANISH",1412506,"HORTON, JOHN JOSEPH",743724,1,0,0,0,0,0,0
"Management, Sloan School of","AOUAD, MOHAMMED ALI LUCIEN",1508350,"FARIAS, VIVEK F",176116,1,0,0,0,0,0,0
"Management, Sloan School of","AOUAD, MOHAMMED ALI LUCIEN",1508350,"LEVI, RETSEF",67313,1,0,0,0,0,0,0
"Management, Sloan School of","LU, HAIHAO",1922064,"FREUND, ROBERT MICHAEL",40514,1,0,0,0,0,0,0
"Management, Sloan School of","LU, HAIHAO",1922064,"MAZUMDER, RAHUL",629766,1,0,0,0,0,0,0
"Management, Sloan School of","PODIMATA, CHARA",1977475,"LYKOURIS, THODORIS",1351842,1,0,0,1,0,0,0
"Management, Sloan School of","VETTER, FELIX WOLFGANG",1997397,"SUTHERLAND, ANDREW GORDON",789780,3,0,0,0,0,0,0
"Management, Sloan School of","BAKKER, MICHIEL ANTON",1998910,"ALMAATOUQ, ABDULLAH",1084678,1,0,0,0,0,0,0
"Management, Sloan School of","ANCONA, DEBORAH L",3709,,,,,,,,,
"Management, Sloan School of","ANGELUCCI, CHARLES ANTONIO",786740,,,,,,,,,
"Management, Sloan School of","ASQUITH, PAUL",131823,,,,,,,,,
"Management, Sloan School of","AZOULAY, PIERRE",4942,,,,,,,,,
"Management, Sloan School of","BARNETT, ARNOLD I",132540,,,,,,,,,
"Management, Sloan School of","BHUI, RAHUL B",1091096,,,,,,,,,
"Management, Sloan School of","BONATTI, ALESSANDRO",370160,,,,,,,,,
"Management, Sloan School of","CHOUKHMANE, TAHA",1091095,,,,,,,,,
"Management, Sloan School of","CHU, JOHAN",1366488,,,,,,,,,
"Management, Sloan School of","CORE, JOHN E",412351,,,,,,,,,
"Management, Sloan School of","CUSUMANO, MICHAEL A",23494,,,,,,,,,
"Management, Sloan School of","DE ZEGHER, JOANN F.C.I",856145,,,,,,,,,
"Management, Sloan School of","DEMIRER, MERT",1351840,,,,,,,,,
"Management, Sloan School of","DOYLE, JOSEPH J",29237,,,,,,,,,
"Management, Sloan School of","EPPINGER, STEVEN D",31870,,,,,,,,,
"Management, Sloan School of","FARBOODI, MARYAM",780023,,,,,,,,,
"Management, Sloan School of","FERNANDEZ, ROBERTO M",32178,,,,,,,,,
"Management, Sloan School of","FINE, CHARLES H",32468,,,,,,,,,
"Management, Sloan School of","FORBES, KRISTIN J",142417,,,,,,,,,
"Management, Sloan School of","GAMARNIK, DAVID",42291,,,,,,,,,
"Management, Sloan School of","GIBBONS, ROBERT S",287812,,,,,,,,,
"Management, Sloan School of","GRAVES, STEVEN C",144692,,,,,,,,,
"Management, Sloan School of","GUPTA, SWATI",875047,,,,,,,,,
"Management, Sloan School of","HAUSER, JOHN R",44238,,,,,,,,,
"Management, Sloan School of","JONASSON, JONAS O",827654,,,,,,,,,
"Management, Sloan School of","KALA, NAMRATA",827699,,,,,,,,,
"Management, Sloan School of","KELLOGG, KATHERINE CISSEL",53701,,,,,,,,,
"Management, Sloan School of","KNITTEL, CHRISTOPHER ROLAND",488089,,,,,,,,,
"Management, Sloan School of","LI, DANIELLE",543064,,,,,,,,,
"Management, Sloan School of","LI, JING",856134,,,,,,,,,
"Management, Sloan School of","LIDE, CHELSEA R",1997394,,,,,,,,,
"Management, Sloan School of","LIU, TONG",1977474,,,,,,,,,
"Management, Sloan School of","LUCAS, DEBORAH JEAN",412352,,,,,,,,,
"Management, Sloan School of","MAKARIN, ALEXEY",1591138,,,,,,,,,
"Management, Sloan School of","MCAFEE, ANDREW P",544508,,,,,,,,,
"Management, Sloan School of","MUIR, ELLEN V",1997396,,,,,,,,,
"Management, Sloan School of","ORLIKOWSKI, WANDA J",642089,,,,,,,,,
