Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Electrical Engineering and Computer Sciences, Department of","BONING, DUANE S",11597,"DANIEL, LUCA",138781,1,0,0,2,0,0,0
"Electrical Engineering and Computer Sciences, Department of","BONING, DUANE S",11597,"HAN, SONG",856143,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","BONING, DUANE S",11597,"NOTAROS, JELENA",1304702,1,0,0,2,0,0,0
"Electrical Engineering and Computer Sciences, Department of","BONING, DUANE S",11597,"WHITE, JACOB K",96690,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","BULOVIC, VLADIMIR",14212,"BALDO, MARC A",6644,2,0,0,0,0,5,0
"Electrical Engineering and Computer Sciences, Department of","BULOVIC, VLADIMIR",14212,"BERGGREN, KARL K",9467,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","BULOVIC, VLADIMIR",14212,"KONG, JING",151147,1,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","BULOVIC, VLADIMIR",14212,"LANG, JEFFREY H",58424,5,0,0,2,0,12,0
"Electrical Engineering and Computer Sciences, Department of","BULOVIC, VLADIMIR",14212,"LEE, HAE-SEUNG",152464,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","BULOVIC, VLADIMIR",14212,"NIROUI, FARNAZ",863944,3,0,0,1,0,6,0
"Electrical Engineering and Computer Sciences, Department of","BULOVIC, VLADIMIR",14212,"PALACIOS, TOMAS",113951,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","BULOVIC, VLADIMIR",14212,"SCHMIDT, MARTIN ARNOLD",121863,0,0,0,0,0,5,0
"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,"ADIB, FADEL",827650,1,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,"EMER, JOEL S",488079,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,"HAN, RUONAN",779077,4,0,0,5,2,1,0
"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,"HAN, SONG",856143,1,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,"KATABI, DINA",53288,0,0,0,0,0,1,0
"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,"KONG, JING",151147,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,"LANG, JEFFREY H",58424,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,"LEE, HAE-SEUNG",152464,2,0,0,4,0,1,0
"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,"MEDARD, MURIEL",106318,0,0,0,0,0,2,0
"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,"NIROUI, FARNAZ",863944,1,0,0,0,0,0,0
"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,"PALACIOS, TOMAS",113951,1,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,"VAIKUNTANATHAN, VINOD",627140,0,0,0,2,0,0,0
"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,"YAN, MENGJIA",1107893,0,0,0,1,0,0,0
"Electrical Engineering and Computer Sciences, Department of","CHUANG, ISAAC",21544,"ENGLUND, DIRK R",261298,1,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","CHUANG, ISAAC",21544,"HAN, RUONAN",779077,1,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","DAHLEH, MUNTHER A",26320,"POLYANSKIY, YURY",488081,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","DAHLEH, MUNTHER A",26320,"SHAH, DEVAVRAT",122541,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","DURAND, FREDERIC",28679,"AMARASINGHE, SAMAN P",1745,0,0,0,0,1,0,0
"Electrical Engineering and Computer Sciences, Department of","DURAND, FREDERIC",28679,"FREEMAN, WILLIAM T",34370,3,0,0,3,0,20,0
