Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Mechanical Engineering, Department of","YANG, MARIA",100078,"HOGAN, NEVILLE",56722,0,0,0,1,0,0,0
"Mechanical Engineering, Department of","YANG, MARIA",100078,"KIM, SANG-GOOK",60327,0,0,0,1,1,0,0
"Mechanical Engineering, Department of","YANG, MARIA",100078,"SEERING, WARREN PAUL",122316,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","TRUMPER, DAVID L",109735,"GRIFFITH, LINDA G",144921,5,0,0,0,0,3,0
"Mechanical Engineering, Department of","TRUMPER, DAVID L",109735,"HART, ANASTASIOS JOHN",250993,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","TRUMPER, DAVID L",109735,"KIM, SANGBAE",288319,0,0,0,1,0,0,0
"Mechanical Engineering, Department of","TRUMPER, DAVID L",109735,"LANGER, ROBERT S",83112,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","TRUMPER, DAVID L",109735,"SLOCUM, ALEXANDER H",123583,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","TRUMPER, DAVID L",109735,"TRAVERSO, CARLO GIOVANNI",1108308,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","WANG, EVELYN",112673,"BORISKINA, SVETLANA V",935577,1,0,0,0,0,3,0
"Mechanical Engineering, Department of","WANG, EVELYN",112673,"CHEN, GANG",287297,1,0,0,0,0,6,0
"Mechanical Engineering, Department of","WANG, EVELYN",112673,"GALLANT, BETAR MAURKAH",827642,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","WANG, EVELYN",112673,"GOPINATH, ASHWIN",1108323,1,0,0,1,0,0,0
"Mechanical Engineering, Department of","WANG, EVELYN",112673,"HENRY, ASEGUN S",608744,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","WANG, EVELYN",112673,"LIENHARD, JOHN H",92170,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","WANG, EVELYN",112673,"ZHAO, XUANHE",435117,0,0,0,0,0,1,0
"Mechanical Engineering, Department of","WARDLE, BRIAN L",112857,"HART, ANASTASIOS JOHN",250993,1,0,0,0,0,8,0
"Mechanical Engineering, Department of","WARDLE, BRIAN L",112857,"SHAO-HORN, YANG",165211,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","WARDLE, BRIAN L",112857,"SLOCUM, ALEXANDER H",123583,0,0,0,0,0,7,0
"Mechanical Engineering, Department of","PEACOCK, THOMAS",115546,"LERMUSIAUX, PIERRE",53496,1,0,0,0,1,0,0
"Mechanical Engineering, Department of","PEACOCK, THOMAS",115546,"SAPSIS, THEMISTOKLIS P",544537,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","SEERING, WARREN PAUL",122316,"YANG, MARIA",100078,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,"COHEN, TAL",825729,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,"GHONIEM, AHMED F",39115,0,0,0,0,0,2,0
"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,"HART, ANASTASIOS JOHN",250993,0,0,0,0,0,7,0
"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,"LANGER, ROBERT S",83112,0,0,0,0,0,2,0
"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,"PARKS, DAVID MOORE",75298,0,0,0,0,0,2,0
"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,"SAPSIS, THEMISTOKLIS P",544537,0,0,0,0,0,2,0
"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,"TRAVERSO, CARLO GIOVANNI",1108308,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,"TRUMPER, DAVID L",109735,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,"VARANASI, KRIPA",289601,0,0,0,0,0,1,0
"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,"WARDLE, BRIAN L",112857,0,0,0,0,0,7,0
"Mechanical Engineering, Department of","ASADA, HARUHIKO",131768,"ABEYARATNE, ROHAN",552,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","ASADA, HARUHIKO",131768,"KAMM, ROGER DALE",176486,3,0,0,0,0,1,0
"Mechanical Engineering, Department of","ASADA, HARUHIKO",131768,"TRIANTAFYLLOU, MICHAEL S",169431,0,0,0,0,0,2,0
"Mechanical Engineering, Department of","BARBASTATHIS, GEORGE",132426,"MCKINLEY, GARETH H",412357,0,0,0,0,0,3,0
"Mechanical Engineering, Department of","BARBASTATHIS, GEORGE",132426,"SO, PETER T. C",14958,0,0,0,2,0,0,0
"Mechanical Engineering, Department of","BUEHLER, MARKUS J",135309,"CHEN, GANG",287297,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","BUEHLER, MARKUS J",135309,"GUO, MING",789760,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","BUEHLER, MARKUS J",135309,"MCKINLEY, GARETH H",412357,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","BUEHLER, MARKUS J",135309,"SHAO-HORN, YANG",165211,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","BUONASSISI, ANTHONY",135386,"SACHS, EMANUEL MICHAEL",81836,0,0,0,0,0,1,0
"Mechanical Engineering, Department of","BUONASSISI, ANTHONY",135386,"WINTER, AMOS G",544530,2,0,0,0,0,0,0
"Mechanical Engineering, Department of","BUONASSISI, ANTHONY",135386,"YANG, MARIA",100078,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","CHRYSSOSTOMIDIS, CHRYSSOSTOMOS",137103,"SAPSIS, THEMISTOKLIS P",544537,0,0,0,1,0,0,0
"Mechanical Engineering, Department of","CHRYSSOSTOMIDIS, CHRYSSOSTOMOS",137103,"TRIANTAFYLLOU, MICHAEL S",169431,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","GRIFFITH, LINDA G",144921,"KAMM, ROGER DALE",176486,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","GRIFFITH, LINDA G",144921,"MANALIS, SCOTT R",176243,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","GRIFFITH, LINDA G",144921,"TRUMPER, DAVID L",109735,5,0,0,0,0,3,0
"Mechanical Engineering, Department of","GRODZINSKY, ALAN J",144993,"KARNIK, ROHIT",64348,0,0,0,0,0,2,0
"Mechanical Engineering, Department of","SHAO-HORN, YANG",165211,"BUEHLER, MARKUS J",135309,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","SHAO-HORN, YANG",165211,"GALLANT, BETAR MAURKAH",827642,1,0,0,0,0,1,0
"Mechanical Engineering, Department of","SHAO-HORN, YANG",165211,"GHONIEM, AHMED F",39115,0,0,0,0,0,1,0
"Mechanical Engineering, Department of","SHAO-HORN, YANG",165211,"HART, DOUGLAS",51803,0,0,0,0,0,1,0
"Mechanical Engineering, Department of","SHAO-HORN, YANG",165211,"HENRY, ASEGUN S",608744,2,0,0,0,0,0,0
"Mechanical Engineering, Department of","SHAO-HORN, YANG",165211,"MCKINLEY, GARETH H",412357,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","SHAO-HORN, YANG",165211,"VARANASI, KRIPA",289601,2,0,0,0,0,0,0
"Mechanical Engineering, Department of","SHAO-HORN, YANG",165211,"WARDLE, BRIAN L",112857,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","SLOTINE, JEAN-JACQUES E",166205,"AZIZAN RUHI, NAVID",1351836,1,0,0,1,0,0,0
"Mechanical Engineering, Department of","SLOTINE, JEAN-JACQUES E",166205,"KIM, SANGBAE",288319,0,0,0,1,0,0,0
"Mechanical Engineering, Department of","TRIANTAFYLLOU, MICHAEL S",169431,"ASADA, HARUHIKO",131768,0,0,0,0,0,2,0
"Mechanical Engineering, Department of","TRIANTAFYLLOU, MICHAEL S",169431,"BENJAMIN, MICHAEL R",1108056,1,0,0,1,0,0,0
"Mechanical Engineering, Department of","TRIANTAFYLLOU, MICHAEL S",169431,"CHRYSSOSTOMIDIS, CHRYSSOSTOMOS",137103,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","TRIANTAFYLLOU, MICHAEL S",169431,"SAPSIS, THEMISTOKLIS P",544537,6,0,0,2,0,0,0
"Mechanical Engineering, Department of","TRIANTAFYLLOU, MICHAEL S",169431,"TECHET, ALEXANDRA H",289491,0,0,0,0,1,0,0
"Mechanical Engineering, Department of","MANALIS, SCOTT R",176243,"GRIFFITH, LINDA G",144921,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","KAMM, ROGER DALE",176486,"ABEYARATNE, ROHAN",552,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","KAMM, ROGER DALE",176486,"ASADA, HARUHIKO",131768,3,0,0,0,0,1,0
"Mechanical Engineering, Department of","KAMM, ROGER DALE",176486,"GRIFFITH, LINDA G",144921,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","KAMM, ROGER DALE",176486,"GUO, MING",789760,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","KAMM, ROGER DALE",176486,"RAMAN, RITU",837032,2,0,0,0,0,0,0
"Mechanical Engineering, Department of","KAMM, ROGER DALE",176486,"SO, PETER T. C",14958,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","HART, ANASTASIOS JOHN",250993,"GALLANT, BETAR MAURKAH",827642,1,0,0,0,0,0,0
"Mechanical Engineering, Department of","HART, ANASTASIOS JOHN",250993,"HARDT, DAVID E",45100,0,0,0,1,0,0,0
"Mechanical Engineering, Department of","HART, ANASTASIOS JOHN",250993,"KARNIK, ROHIT",64348,1,0,0,0,0,3,0
