Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Nuclear Science and Engineering, Department of","FORGET, BENOIT ROBERT YVES",176375,"Nuclear Science and Engineering, Department of","SHIRVAN, KOROUSH",827688,2,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","FORSBERG, CHARLES W",287721,"Nuclear Science and Engineering, Department of","BUONGIORNO, JACOPO",14320,1,0,0,0,0,1,0
"Nuclear Science and Engineering, Department of","FORSBERG, CHARLES W",287721,"Nuclear Science and Engineering, Department of","LI, JU",488102,2,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","FORSBERG, CHARLES W",287721,"Nuclear Science and Engineering, Department of","SHIRVAN, KOROUSH",827688,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","FORSBERG, CHARLES W",287721,"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,0,0,0,0,0,1,0
"Nuclear Science and Engineering, Department of","CAPPELLARO, PAOLA",412282,"Electrical Engineering and Computer Sciences, Department of","ENGLUND, DIRK R",261298,0,0,0,0,2,0,0
"Nuclear Science and Engineering, Department of","CAPPELLARO, PAOLA",412282,"Nuclear Science and Engineering, Department of","GOMES LOUREIRO, NUNO F",827644,1,0,0,1,0,0,0
"Nuclear Science and Engineering, Department of","CAPPELLARO, PAOLA",412282,"Nuclear Science and Engineering, Department of","LI, JU",488102,11,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","WHITE, ANNE E",412283,"Nuclear Science and Engineering, Department of","BAGLIETTO, EMILIO",488101,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","WHITE, ANNE E",412283,"Nuclear Science and Engineering, Department of","BUCCI, MATTEO",827645,1,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","WHITE, ANNE E",412283,"Civil and Environmental Engineering, Department of","BUYUKOZTURK, ORAL",14923,0,0,0,0,0,1,0
"Nuclear Science and Engineering, Department of","WHITE, ANNE E",412283,"Physics, Department of","PORKOLAB, MIKLOS",93497,5,0,0,0,0,0,0
"Nuclear Science and Engineering, Department of","WHITE, ANNE E",412283,"Nuclear Science and Engineering, Department of","SHORT, MICHAEL P",544545,0,0,0,0,0,1,0
