Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Economics, Department of","COSTINOT, ARNAUD",175964,"Economics, Department of","DONALDSON, DAVID JOHN",632119,1,0,0,0,1,0,0
"Economics, Department of","COSTINOT, ARNAUD",175964,"Economics, Department of","WERNING, IVAN",128824,1,0,0,0,0,0,0
"Economics, Department of","ABADIE, ALBERTO",241039,"Economics, Department of","ANGRIST, JOSHUA",4478,1,0,0,0,0,0,0
"Economics, Department of","ABADIE, ALBERTO",241039,"Electrical Engineering and Computer Sciences, Department of","DAHLEH, MUNTHER A",26320,0,0,0,0,1,0,0
"Economics, Department of","ABADIE, ALBERTO",241039,"Electrical Engineering and Computer Sciences, Department of","SHAH, DEVAVRAT",122541,0,0,0,0,1,0,0
"Economics, Department of","ABADIE, ALBERTO",241039,"Institute for Data, Systems, and Society (IDSS)","VEERAMACHANENI, KALYAN",1278823,0,0,0,0,1,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"Institute for Data, Systems, and Society (IDSS)","AHMED, FAEZ",1108346,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"Economics, Department of","AUTOR, DAVID H",131945,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"Economics, Department of","CHERNOZHUKOV, VICTOR V",20338,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"Electrical Engineering and Computer Sciences, Department of","HUTTENLOCHER, DANIEL",235894,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"Management, Sloan School of","JOHNSON, SIMON",62732,2,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"Electrical Engineering and Computer Sciences, Department of","OZDAGLAR, ASUMAN E",159339,6,0,0,1,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"Economics, Department of","WERNING, IVAN",128824,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"Economics, Department of","WHINSTON, MICHAEL DENNIS",114534,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"Economics, Department of","WOLITZKY, ALEXANDER GREENBERG",525294,1,0,0,0,0,0,0
"Economics, Department of","JOSKOW, PAUL L",412329,"Economics, Department of","SCHMALENSEE, RICHARD",121834,3,0,0,0,0,0,0
"Economics, Department of","WOLITZKY, ALEXANDER GREENBERG",525294,"Economics, Department of","ACEMOGLU, DARON DARON",286887,1,0,0,0,0,0,0
"Economics, Department of","WOLITZKY, ALEXANDER GREENBERG",525294,"Economics, Department of","FUDENBERG, DREW",34875,2,0,0,0,0,0,0
"Economics, Department of","ATKIN, DAVID G",629713,"Economics, Department of","DONALDSON, DAVID JOHN",632119,0,0,1,0,0,0,0
"Economics, Department of","DONALDSON, DAVID JOHN",632119,"Economics, Department of","ATKIN, DAVID G",629713,0,0,1,0,0,0,0
"Economics, Department of","DONALDSON, DAVID JOHN",632119,"Economics, Department of","COSTINOT, ARNAUD",175964,1,0,0,0,1,0,0
"Economics, Department of","AGARWAL, NIKHIL",779053,"Economics, Department of","SALZ, TOBIAS",823301,2,0,0,0,0,0,0
"Economics, Department of","SCHILBACH, FRANK",789739,"Economics, Department of","BANERJEE, ABHIJIT",132352,2,0,0,0,0,0,0
"Economics, Department of","SCHILBACH, FRANK",789739,"Economics, Department of","DUFLO, ESTHER",29770,2,0,0,0,0,0,0
"Economics, Department of","SCHILBACH, FRANK",789739,"Economics, Department of","MULLAINATHAN, SENDHIL",109514,0,0,0,0,1,0,0
"Economics, Department of","SALZ, TOBIAS",823301,"Economics, Department of","AGARWAL, NIKHIL",779053,2,0,0,0,0,0,0
"Economics, Department of","SALZ, TOBIAS",823301,"Management, Sloan School of","DEMIRER, MERT",1351840,1,0,0,0,0,0,0
"Economics, Department of","ANDREWS, ISAIAH SMITH",827633,"Economics, Department of","MIKUSHEVA, ANNA",156485,1,0,0,0,0,0,0
"Economics, Department of","JAEGER, SIMON",827677,"Economics, Department of","ROUSSILLE, NINA ISABELLE NATACHA",1823994,1,0,0,0,0,0,0
"Economics, Department of","RAMBACHAN, ASHESHANANDA",1823993,"Economics, Department of","MULLAINATHAN, SENDHIL",109514,1,0,0,0,0,0,0
"Economics, Department of","ROUSSILLE, NINA ISABELLE NATACHA",1823994,"Economics, Department of","JAEGER, SIMON",827677,1,0,0,0,0,0,0
"Economics, Department of","GRUBER, JONATHAN",41010,"Management, Sloan School of","JOHNSON, SIMON",62732,1,2,0,0,0,0,0
"Economics, Department of","GRUBER, JONATHAN",41010,"Institute for Data, Systems, and Society (IDSS)","LO, ANDREW W",62691,1,0,0,0,0,0,0
"Economics, Department of","PRELEC, DRAZEN",161067,"Institute for Data, Systems, and Society (IDSS)","RAHMANDAD, HAZHIR",161522,1,0,0,0,0,0,0
"Economics, Department of","HENDREN, NATHANIEL DOUGLAS",630437,"Management, Sloan School of","PALMER, CHRISTOPHER JOHN",628707,1,0,0,0,0,0,0
