Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Economics, Department of","ACEMOGLU, DARON DARON",286887,Massachusetts Institute of Technology,"WERNING, IVAN",128824,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,Massachusetts Institute of Technology,"WHINSTON, MICHAEL DENNIS",114534,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,Massachusetts Institute of Technology,"WOLITZKY, ALEXANDER GREENBERG",525294,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,Michigan State University,"GREENHOW, CHRISTINE M",529881,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,New York University,"VAN BAVEL, JAY",184185,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,Northwestern University,"TAHBAZ-SALEHI, ALIREZA",408443,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"University of California, Los Angeles","RAFEY, WILL",1490772,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"University of Chicago, The","AKCIGIT, UFUK",347663,1,0,0,0,1,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"University of Chicago, The","LIST, JOHN",93599,0,1,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"University of Chicago, The","PATTERSON, CHRISTINA",1312807,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"University of Chicago, The","ROBINSON, JAMES A",240678,2,1,1,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,"University of Maryland, College Park","HALTIWANGER, JOHN C",44203,1,0,0,0,0,0,0
"Economics, Department of","ACEMOGLU, DARON DARON",286887,University of Massachusetts Boston,"KUNZ, WERNER H",546009,1,0,0,0,0,0,0
