Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Albert Einstein College of Medicine of Yeshiva University,"CONDEELIS, JOHN S",20986,0,0,0,0,0,1,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Albert Einstein College of Medicine of Yeshiva University,"OKTAY, MAJA H",87604,0,0,0,0,0,1,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Baylor College of Medicine,"VAN NOSTRAND, ERIC",1070079,1,0,0,0,0,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Boston University,"FISZBEIN, ANA",836342,1,0,0,0,0,1,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Harvard University,"MOOTHA, VAMSI K",108667,1,0,0,0,0,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Massachusetts Institute of Technology,"HEMANN, MICHAEL",46757,0,0,0,0,1,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Massachusetts Institute of Technology,"SHARP, PHILLIP A",122664,1,0,0,0,1,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Massachusetts Institute of Technology,"SOLAR LEZAMA, ARMANDO",289378,1,0,0,0,0,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Massachusetts Institute of Technology,"YAFFE, MICHAEL B",99938,0,0,0,0,1,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Northeastern University,"SKINNER, OWEN SAMUEL",1977853,1,0,0,0,0,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Northwestern University,"GEORGE, ALFRED LEWIS",266358,1,0,0,0,0,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Northwestern University,"THOMPSON, CHRISTOPHER HAL",839005,1,0,0,0,0,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Northwestern University,"VANOYE, CARLOS GUILLERMO",626039,1,0,0,0,0,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,Tufts University,"OUDIN, MADELEINE",885331,2,0,0,0,0,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,"University of California, Riverside","MURN, JERNEJ",832125,1,0,0,0,0,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,"University of California, San Diego","YEO, EUGENE W",424140,2,0,0,0,0,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,University of Connecticut,"GRAVELEY, BRENTON R",41367,1,0,0,0,0,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,University of North Carolina at Chapel Hill,"ALEMAN, MARIA M",863879,1,0,0,0,0,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,University of North Carolina at Chapel Hill,"DOMINGUEZ, DANIEL ISSAC",836278,1,0,0,0,0,0,0
"Biology, Department of","BURGE, CHRISTOPHER B",135419,University of Pennsylvania,"BASTANI, OSBERT",836049,1,0,0,0,0,0,0
"Biology, Department of","CALO VELAZQUEZ, ELIEZER",827665,Case Western Reserve University,"OYARBIDE CUERVAS-MONS, USUA",1306208,1,0,0,0,0,0,0
"Biology, Department of","CALO VELAZQUEZ, ELIEZER",827665,Harvard University,"FLYNN, RYAN",1499969,1,0,0,0,0,0,0
"Biology, Department of","CASE, LINDSAY B",1401905,"University of Texas Southwestern Medical Center, The","ROSEN, MICHAEL K",120510,1,0,0,0,0,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,Brown University,"WESSEL, GARY",114340,1,0,0,0,0,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,Colorado State University,"DELUCA, JENNIFER G",28350,1,0,0,0,0,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,Dartmouth College,"KETTENBACH, ARMINJA N",615564,1,0,0,0,0,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,Massachusetts Institute of Technology,"BARTEL, DAVID",6522,1,0,0,0,0,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,Massachusetts Institute of Technology,"BLAINEY, PAUL C",544450,1,0,0,0,0,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,Massachusetts Institute of Technology,"FAKHRI, NIKTA",789762,1,0,0,0,0,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,Rutgers - New Brunswick,"SCHINDLER, KAREN",551719,1,0,0,0,0,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,Stanford University,"COVERT, MARKUS WILLARD",138133,1,0,0,0,0,0,0
"Biology, Department of","CHEESEMAN, IAIN M",175855,"University of California, San Diego","RECK-PETERSON, SAMARA L",240959,1,0,0,0,0,0,0
