Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Science, Technology and Society, Program in","MINDELL, DAVID A",69857,"Economics, Department of","AUTOR, DAVID H",131945,0,1,0,0,0,0,0
"Science, Technology and Society, Program in","MINDELL, DAVID A",69857,"Urban Studies and Planning, Department of","REYNOLDS, ELISABETH BECK",919226,0,1,0,0,0,0,0
"Science, Technology and Society, Program in","MINDELL, DAVID A",69857,"Applied Ocean Physics and Engineering, Department of","YOERGER, DANA",289778,0,0,0,0,0,2,0
"Science, Technology and Society, Program in","KAISER, DAVID I",149551,"Physics, Department of","GUTH, ALAN",41585,0,0,0,0,1,0,0
