Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Chemical Engineering, Department of","JENSEN, KLAVS F",54951,"Chemical Engineering, Department of","LANGER, ROBERT S",83112,1,0,0,0,0,7,0
"Chemical Engineering, Department of","JENSEN, KLAVS F",54951,"Electrical Engineering and Computer Sciences, Department of","LEE, HAE-SEUNG",152464,0,0,0,0,0,1,0
"Chemical Engineering, Department of","JENSEN, KLAVS F",54951,"Chemical Engineering, Department of","LOVE, JOHN C",63580,0,0,0,0,0,3,0
"Chemical Engineering, Department of","JENSEN, KLAVS F",54951,"Biological Engineering, Department of","NILES, JACQUIN",85013,0,0,0,0,0,1,0
"Chemical Engineering, Department of","JENSEN, KLAVS F",54951,"Chemical Engineering, Department of","OLSEN, BRADLEY D",412248,3,0,0,0,1,0,0
"Chemical Engineering, Department of","JENSEN, KLAVS F",54951,"Chemistry, Department of","PENTELUTE, BRADLEY L",488074,0,0,0,0,0,6,0
"Chemical Engineering, Department of","JENSEN, KLAVS F",54951,"Electrical Engineering and Computer Sciences, Department of","RAM, RAJEEV J",161585,0,0,0,0,0,1,0
"Chemical Engineering, Department of","JENSEN, KLAVS F",54951,"Physics, Department of","SOLJACIC, MARIN",104902,0,0,0,0,0,1,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Mathematics, Department of","BERGER LEIGHTON, BONNIE",287114,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Electrical Engineering and Computer Sciences, Department of","BHATIA, SANGEETA N",8219,2,0,0,0,0,0,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Biological Engineering, Department of","BIRNBAUM, MICHAEL E",827631,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Biological Engineering, Department of","BLAINEY, PAUL C",544450,0,0,0,0,0,1,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Chemical Engineering, Department of","BRAATZ, RICHARD D",412328,2,0,0,0,0,1,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Biological Engineering, Department of","BRYSON, BRYAN DAVID",856140,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Biological Engineering, Department of","IRVINE, DARRELL J",60069,9,0,0,0,0,1,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Chemical Engineering, Department of","JENSEN, KLAVS F",54951,0,0,0,0,0,3,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Chemical Engineering, Department of","LANGER, ROBERT S",83112,0,0,0,0,0,3,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Chemistry, Department of","SHALEK, ALEXANDER K",779118,4,0,0,0,0,3,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Biology, Department of","SPRANGER-ZIMMERMANN, STEFANI",827663,3,0,0,5,0,0,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Electrical Engineering and Computer Sciences, Department of","VOLDMAN, JOEL",127691,0,0,0,0,0,1,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Biology, Department of","WALKER, BRUCE",112395,0,0,0,0,0,1,0
"Chemical Engineering, Department of","LOVE, JOHN C",63580,"Chemical Engineering, Department of","WITTRUP, KARL DANE",115935,3,0,0,3,0,0,0
"Chemical Engineering, Department of","PRATHER, KRISTALA L. JONES",77316,"Chemical Engineering, Department of","OLSEN, BRADLEY D",412248,0,0,0,0,0,1,0
"Chemical Engineering, Department of","PRATHER, KRISTALA L. JONES",77316,"Civil and Environmental Engineering, Department of","PLATA, DESIREE LOUISE",635686,0,0,0,0,0,1,0
"Chemical Engineering, Department of","PRATHER, KRISTALA L. JONES",77316,"Biology, Department of","SINSKEY, ANTHONY J",85646,2,0,0,0,0,0,0
"Chemical Engineering, Department of","PRATHER, KRISTALA L. JONES",77316,"Chemical Engineering, Department of","STEPHANOPOULOS, GREGORY",176252,2,0,0,0,0,0,0
"Chemical Engineering, Department of","RUTLEDGE, GREGORY C",81733,"Chemical Engineering, Department of","BRAATZ, RICHARD D",412328,1,0,1,0,1,0,0
"Chemical Engineering, Department of","RUTLEDGE, GREGORY C",81733,"Mechanical Engineering, Department of","CHUN, JUNG-HOON",20306,0,0,0,0,0,1,0
"Chemical Engineering, Department of","RUTLEDGE, GREGORY C",81733,"Chemical Engineering, Department of","HATTON, TREVOR ALAN",46018,0,0,0,0,0,2,0
"Chemical Engineering, Department of","RUTLEDGE, GREGORY C",81733,"Chemistry, Department of","NELSON, KEITH ADAM",158105,1,0,0,0,0,0,0
"Chemical Engineering, Department of","RUTLEDGE, GREGORY C",81733,"Mechanical Engineering, Department of","SLOCUM, ALEXANDER H",123583,0,0,0,0,0,1,0
"Chemical Engineering, Department of","RUTLEDGE, GREGORY C",81733,"Chemistry, Department of","SWAGER, TIMOTHY M",125401,1,0,0,0,0,0,0
"Chemical Engineering, Department of","RUTLEDGE, GREGORY C",81733,"Chemical Engineering, Department of","TROUT, BERNHARDT L",126739,0,0,0,0,0,2,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Materials Science and Engineering, Department of","ALEXANDER-KATZ, ALFREDO",176120,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Chemical Engineering, Department of","ANDERSON, DANIEL GRIFFITH",412267,17,0,0,0,0,62,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Chemistry, Department of","BAWENDI, MOUNGI G",6075,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Biological Engineering, Department of","BELCHER, ANGELA M",7658,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Electrical Engineering and Computer Sciences, Department of","BHATIA, SANGEETA N",8219,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Chemical Engineering, Department of","BLANKSCHTEIN, EDMUNDO D",287136,0,0,0,0,0,2,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Biological Engineering, Department of","BOYDEN, EDWARD",12578,0,0,0,0,0,20,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Materials Science and Engineering, Department of","CIMA, MICHAEL J",20524,1,0,0,0,1,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Media Arts and Sciences, Program in","DAGDEVIREN, CANAN",827696,0,0,0,0,0,1,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,Institute for Medical Engineering and Science (IMES),"EDELMAN, ELAZER R",140709,0,0,0,0,0,2,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Management, Sloan School of","FARIAS, VIVEK F",176116,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Electrical Engineering and Computer Sciences, Department of","FUJIMOTO, JAMES G",41191,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Electrical Engineering and Computer Sciences, Department of","HAGELSTEIN, PETER L",43792,0,0,0,0,0,7,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Biological Engineering, Department of","IRVINE, DARRELL J",60069,1,0,0,0,0,1,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Biology, Department of","JACKS, TYLER E",50211,0,0,0,0,0,1,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Biological Engineering, Department of","JASANOFF, ALAN PRADIP",61378,0,0,0,0,0,1,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Chemical Engineering, Department of","JENSEN, KLAVS F",54951,1,0,0,0,0,7,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Chemistry, Department of","JOHNSON, JEREMIAH A",488073,1,0,0,0,0,0,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Mechanical Engineering, Department of","KARNIK, ROHIT",64348,0,0,0,0,0,5,0
"Chemical Engineering, Department of","LANGER, ROBERT S",83112,"Chemical Engineering, Department of","LOVE, JOHN C",63580,0,0,0,0,0,3,0
