Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"DOYLE, PATRICK S",29241,1,0,0,0,0,0,0
"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,"OLSEN, BRADLEY D",412248,5,0,0,0,0,0,0
"Chemical Engineering, Department of","STEPHANOPOULOS, GREGORY",176252,"PRATHER, KRISTALA L. JONES",77316,2,0,0,0,0,0,0
"Chemical Engineering, Department of","BLANKSCHTEIN, EDMUNDO D",287136,"ANDERSON, DANIEL GRIFFITH",412267,0,0,0,0,0,1,0
"Chemical Engineering, Department of","BLANKSCHTEIN, EDMUNDO D",287136,"BAZANT, MARTIN Z",412297,1,0,0,0,0,0,0
"Chemical Engineering, Department of","BLANKSCHTEIN, EDMUNDO D",287136,"KULIK, HEATHER JANINE",627128,1,0,0,0,0,0,0
"Chemical Engineering, Department of","BLANKSCHTEIN, EDMUNDO D",287136,"LANGER, ROBERT S",83112,0,0,0,0,0,2,0
"Chemical Engineering, Department of","BLANKSCHTEIN, EDMUNDO D",287136,"STRANO, MICHAEL S",106262,8,0,0,0,1,0,0
"Chemical Engineering, Department of","OLSEN, BRADLEY D",412248,"GREEN, WILLIAM H",144767,1,0,0,0,0,0,0
"Chemical Engineering, Department of","OLSEN, BRADLEY D",412248,"HAMMOND, PAULA T",145732,5,0,0,0,0,0,0
"Chemical Engineering, Department of","OLSEN, BRADLEY D",412248,"JENSEN, KLAVS F",54951,3,0,0,0,1,0,0
"Chemical Engineering, Department of","OLSEN, BRADLEY D",412248,"LANGER, ROBERT S",83112,1,0,0,0,0,0,0
"Chemical Engineering, Department of","OLSEN, BRADLEY D",412248,"PRATHER, KRISTALA L. JONES",77316,0,0,0,0,0,1,0
"Chemical Engineering, Department of","OLSEN, BRADLEY D",412248,"SIKES JOHNSON, HADLEY",412250,1,0,0,0,0,1,0
"Chemical Engineering, Department of","OLSEN, BRADLEY D",412248,"SMITH, ZACHARY P",827668,1,0,0,0,0,0,0
"Chemical Engineering, Department of","ROMAN, YURIY",412249,"BRUSHETT, FIKILE R",544458,1,0,0,0,0,0,0
"Chemical Engineering, Department of","ROMAN, YURIY",412249,"KULIK, HEATHER JANINE",627128,4,0,0,0,0,0,0
"Chemical Engineering, Department of","SIKES JOHNSON, HADLEY",412250,"OLSEN, BRADLEY D",412248,1,0,0,0,0,1,0
"Chemical Engineering, Department of","SIKES JOHNSON, HADLEY",412250,"STRANO, MICHAEL S",106262,1,0,0,0,0,0,0
"Chemical Engineering, Department of","SIKES JOHNSON, HADLEY",412250,"WITTRUP, KARL DANE",115935,1,0,0,0,0,0,0
"Chemical Engineering, Department of","ANDERSON, DANIEL GRIFFITH",412267,"BLANKSCHTEIN, EDMUNDO D",287136,0,0,0,0,0,1,0
"Chemical Engineering, Department of","ANDERSON, DANIEL GRIFFITH",412267,"LANGER, ROBERT S",83112,17,0,0,0,0,62,0
"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,"BLANKSCHTEIN, EDMUNDO D",287136,1,0,0,0,0,0,0
"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,"BRAATZ, RICHARD D",412328,25,0,0,1,0,0,0
"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,"BRUSHETT, FIKILE R",544458,0,0,0,0,0,1,0
"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,"DOYLE, PATRICK S",29241,1,0,0,0,0,0,0
"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,"HATTON, TREVOR ALAN",46018,3,0,0,0,0,0,0
"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,"KULIK, HEATHER JANINE",627128,1,0,0,0,0,0,0
"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,"STRANO, MICHAEL S",106262,1,0,0,0,0,0,0
"Chemical Engineering, Department of","BRAATZ, RICHARD D",412328,"BAZANT, MARTIN Z",412297,25,0,0,1,0,0,0
"Chemical Engineering, Department of","BRAATZ, RICHARD D",412328,"BRUSHETT, FIKILE R",544458,1,0,0,0,0,0,0
"Chemical Engineering, Department of","BRAATZ, RICHARD D",412328,"LOVE, JOHN C",63580,2,0,0,0,0,1,0
"Chemical Engineering, Department of","BRAATZ, RICHARD D",412328,"RUTLEDGE, GREGORY C",81733,1,0,1,0,1,0,0
"Chemical Engineering, Department of","BRUSHETT, FIKILE R",544458,"BAZANT, MARTIN Z",412297,0,0,0,0,0,1,0
"Chemical Engineering, Department of","BRUSHETT, FIKILE R",544458,"BRAATZ, RICHARD D",412328,1,0,0,0,0,0,0
"Chemical Engineering, Department of","BRUSHETT, FIKILE R",544458,"DRAKE, JAVIT",2157264,7,0,0,0,0,0,0
"Chemical Engineering, Department of","BRUSHETT, FIKILE R",544458,"FURST, ARIEL L",1108321,2,0,0,0,1,0,0
"Chemical Engineering, Department of","BRUSHETT, FIKILE R",544458,"GALLOWAY, KATIE E",1108322,0,0,0,0,1,0,0
"Chemical Engineering, Department of","BRUSHETT, FIKILE R",544458,"GLEASON, KAREN K",39925,0,0,0,0,0,1,0
"Chemical Engineering, Department of","BRUSHETT, FIKILE R",544458,"HATTON, TREVOR ALAN",46018,1,0,0,0,0,0,0
"Chemical Engineering, Department of","BRUSHETT, FIKILE R",544458,"ROMAN, YURIY",412249,1,0,0,0,0,0,0
"Chemical Engineering, Department of","TISDALE, WILLIAM",544459,"KULIK, HEATHER JANINE",627128,4,0,0,1,0,0,0
"Chemical Engineering, Department of","CHUNG, KWANGHUN",627127,"STRANO, MICHAEL S",106262,1,0,0,0,0,0,0
"Chemical Engineering, Department of","KULIK, HEATHER JANINE",627128,"BAZANT, MARTIN Z",412297,1,0,0,0,0,0,0
"Chemical Engineering, Department of","KULIK, HEATHER JANINE",627128,"BLANKSCHTEIN, EDMUNDO D",287136,1,0,0,0,0,0,0
"Chemical Engineering, Department of","KULIK, HEATHER JANINE",627128,"ROMAN, YURIY",412249,4,0,0,0,0,0,0
"Chemical Engineering, Department of","KULIK, HEATHER JANINE",627128,"SMITH, ZACHARY P",827668,1,0,0,0,0,0,0
"Chemical Engineering, Department of","KULIK, HEATHER JANINE",627128,"STRANO, MICHAEL S",106262,2,0,0,0,0,0,0
"Chemical Engineering, Department of","KULIK, HEATHER JANINE",627128,"TISDALE, WILLIAM",544459,4,0,0,1,0,0,0
"Chemical Engineering, Department of","SMITH, ZACHARY P",827668,"KULIK, HEATHER JANINE",627128,1,0,0,0,0,0,0
"Chemical Engineering, Department of","SMITH, ZACHARY P",827668,"LANGER, ROBERT S",83112,1,0,0,0,0,0,0
"Chemical Engineering, Department of","SMITH, ZACHARY P",827668,"OLSEN, BRADLEY D",412248,1,0,0,0,0,0,0
"Chemical Engineering, Department of","COLEY, CONNOR WILSON",1092832,"GREEN, WILLIAM H",144767,3,0,0,0,0,0,0
"Chemical Engineering, Department of","COLEY, CONNOR WILSON",1092832,"JENSEN, KLAVS F",54951,7,0,0,0,0,2,0
"Chemical Engineering, Department of","FURST, ARIEL L",1108321,"BRUSHETT, FIKILE R",544458,2,0,0,0,1,0,0
"Chemical Engineering, Department of","FURST, ARIEL L",1108321,"GALLOWAY, KATIE E",1108322,0,0,0,0,1,0,0
"Chemical Engineering, Department of","GALLOWAY, KATIE E",1108322,"BRUSHETT, FIKILE R",544458,0,0,0,0,1,0,0
"Chemical Engineering, Department of","GALLOWAY, KATIE E",1108322,"FURST, ARIEL L",1108321,0,0,0,0,1,0,0
"Chemical Engineering, Department of","DRAKE, JAVIT",2157264,"BRUSHETT, FIKILE R",544458,7,0,0,0,0,0,0
"Chemical Engineering, Department of","ARMSTRONG, ROBERT C",2717,,,,,,,,,
"Chemical Engineering, Department of","BARTON, PAUL I",132682,,,,,,,,,
"Chemical Engineering, Department of","CHAKRABORTY, ARUP K",17819,,,,,,,,,
"Chemical Engineering, Department of","COHEN, ROBERT E",21240,,,,,,,,,
"Chemical Engineering, Department of","DEKOSKY, BRANDON J",840336,,,,,,,,,
"Chemical Engineering, Department of","LAUFFENBURGER, DOUGLAS A",58851,,,,,,,,,
"Chemical Engineering, Department of","QI, QIN MAGGIE",1505056,,,,,,,,,
"Chemical Engineering, Department of","SHIN, SUNGHO",1857232,,,,,,,,,
"Chemical Engineering, Department of","STEPHANOPOULOS, GEORGE",87081,,,,,,,,,
