Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Brain and Cognitive Sciences, Department of","SAXE, REBECCA R",176362,"Brain and Cognitive Sciences, Department of","FEDORENKO, EVELINA G",816039,2,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","SAXE, REBECCA R",176362,"Brain and Cognitive Sciences, Department of","KANWISHER, NANCY",57328,9,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","SAXE, REBECCA R",176362,"Brain and Cognitive Sciences, Department of","TENENBAUM, JOSHUA B",108215,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","MILLER, EARL K",176365,"Brain and Cognitive Sciences, Department of","ANIKEEVA, POLINA OLEGOVNA",488093,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","MILLER, EARL K",176365,"Brain and Cognitive Sciences, Department of","BROWN, EMERY NEAL",176268,9,0,0,0,1,0,0
"Brain and Cognitive Sciences, Department of","MILLER, EARL K",176365,"Brain and Cognitive Sciences, Department of","DESIMONE, ROBERT",176355,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","MILLER, EARL K",176365,"Brain and Cognitive Sciences, Department of","FIETE, ILA R",34519,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","MILLER, EARL K",176365,"Brain and Cognitive Sciences, Department of","SLOTINE, JEAN-JACQUES E",166205,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","SUR, MRIGANKA",176367,"Brain and Cognitive Sciences, Department of","FENG, GUOPING",412326,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","SUR, MRIGANKA",176367,"Brain and Cognitive Sciences, Department of","GRAYBIEL, ANN M",176361,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","SUR, MRIGANKA",176367,"Biology, Department of","JAENISCH, RUDOLF",288069,2,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","SUR, MRIGANKA",176367,"Brain and Cognitive Sciences, Department of","JASANOFF, ALAN PRADIP",61378,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","SUR, MRIGANKA",176367,"Brain and Cognitive Sciences, Department of","JAZAYERI, MEHRDAD",627125,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","SUR, MRIGANKA",176367,"Biological Engineering, Department of","SO, PETER T. C",14958,2,0,0,2,0,0,0
"Brain and Cognitive Sciences, Department of","SUR, MRIGANKA",176367,"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,1,0,0,1,0,0,0
"Brain and Cognitive Sciences, Department of","SINHA, PAWAN",176368,"Brain and Cognitive Sciences, Department of","GABRIELI, JOHN D. E",140613,2,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,"Brain and Cognitive Sciences, Department of","BOYDEN, EDWARD",12578,5,0,0,0,2,1,2
"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,"Brain and Cognitive Sciences, Department of","BROWN, EMERY NEAL",176268,2,0,0,0,0,4,1
"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,"Biological Engineering, Department of","FRAENKEL, ERNEST",176239,0,0,0,0,1,0,0
"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,"Brain and Cognitive Sciences, Department of","HEIMAN, MYRIAM",488070,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,"Biology, Department of","JAENISCH, RUDOLF",288069,0,0,0,0,1,0,0
"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,"Electrical Engineering and Computer Sciences, Department of","KELLIS, MANOLIS",53694,22,0,0,0,5,0,0
"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,"Biological Engineering, Department of","LANGER, ROBERT S",83112,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,"Media Arts and Sciences, Program in","SARKAR, DEBLINA",837099,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,"Biological Engineering, Department of","SO, PETER T. C",14958,1,0,0,1,0,0,0
"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,"Brain and Cognitive Sciences, Department of","SUR, MRIGANKA",176367,1,0,0,1,0,0,0
"Brain and Cognitive Sciences, Department of","LEVY, ROGER P",205822,"Electrical Engineering and Computer Sciences, Department of","ANDREAS, JACOB D",1108294,1,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","LEVY, ROGER P",205822,"Brain and Cognitive Sciences, Department of","FEDORENKO, EVELINA G",816039,3,0,0,0,0,0,0
"Brain and Cognitive Sciences, Department of","LEVY, ROGER P",205822,"Linguistics and Philosophy, Department of","FLYNN, SUZANNE",142341,1,0,0,0,0,0,0
