Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Marine Chemistry and Geochemistry, Department of",Indiana University - Bloomington,"Public and Environmental Affairs, School of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Iowa State University,"Geological and Atmospheric Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Johns Hopkins University,"Earth and Planetary Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Kansas State University,"Geology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Kent State University,"Earth Sciences, Department of",2,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Lehigh University,"Biological Sciences, Department of",1,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Louisiana State University,"Geology and Geophysics, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Louisiana State University,"Oceanography and Coastal Sciences, Department of",1,4,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Michigan State University,"Plant, Soil, and Microbial Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Michigan State University,"Earth and Environmental Sciences, Department of",2,13,0,0,5,0,0,0
"Marine Chemistry and Geochemistry, Department of",Michigan State University,"Microbiology, Genetics, and Immunology, Department of",1,9,0,0,5,0,0,0
"Marine Chemistry and Geochemistry, Department of",Michigan Technological University,"Biological Sciences, Department of",1,1,0,0,1,0,0,0
"Marine Chemistry and Geochemistry, Department of",Middle Tennessee State University,"Biology, Department of",1,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Montana State University,"Chemical and Biological Engineering, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Montana State University,"Chemistry and Biochemistry, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Montana State University,"Earth Sciences, Department of",2,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Montana State University,"Land Resources and Environmental Sciences, Department of",6,2,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Montana State University,"Microbiology and Cell Biology, Department of",3,3,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",New Mexico Institute of Mining and Technology,Earth and Environmental Science Department,1,0,0,0,5,0,0,0
"Marine Chemistry and Geochemistry, Department of",New York University,"Biochemistry and Molecular Pharmacology, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",North Carolina State University,"Biological Sciences, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",North Carolina State University,"Chemical and Biomolecular Engineering, Department of",1,1,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Northeastern University,"Chemical Engineering, Department of",1,9,0,0,0,0,0,0
"Marine Chemistry and Geochemistry, Department of",Northeastern University,"Chemistry and Chemical Biology, Department of",1,1,0,0,0,0,0,0
