Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Media Arts and Sciences, Program in",Michigan State University,"Electrical and Computer Engineering, Department of",2,1,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Michigan State University,"Microbiology, Genetics, and Immunology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Michigan State University,"Integrative Biology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Michigan State University,"Biomedical Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Montana State University,"Microbiology and Cell Biology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Icahn School of Medicine at Mount Sinai,"Neuroscience, Department of",2,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in",New Jersey Institute of Technology,"Biological Sciences, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",New York University,"Administration, Leadership and Technology, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",New York University,"Biology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",New York University,"Computer Science, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",New York University,"Psychology, Department of",2,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",New York University,"Mathematics (Polytechnic Institute), Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",New York University,"Technology, Operations, and Statistics, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",North Carolina State University,"Chemical and Biomolecular Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",North Carolina State University,"Entomology and Plant Pathology, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",North Carolina State University,"Forestry and Environmental Resources, Department of",1,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in",North Carolina State University,"Mechanical and Aerospace Engineering, Department of",1,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in",North Carolina State University,"Public and International Affairs, School of",1,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in",North Carolina State University,"Teacher Education and Learning Sciences, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Northeastern University,"Art + Design, Department of",4,5,0,0,5,0,0,0
"Media Arts and Sciences, Program in",Northeastern University,"Applied Psychology, Department of",1,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in",Northeastern University,"Electrical and Computer Engineering, Department of",2,4,0,0,3,0,0,0
"Media Arts and Sciences, Program in",Northeastern University,"Health Sciences, Department of",2,3,0,0,2,0,0,0
"Media Arts and Sciences, Program in",Northeastern University,Marketing Group,1,4,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Northeastern University,"Mechanical and Industrial Engineering, Department of",1,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in",Northeastern University,"Music, Department of",1,0,0,0,1,0,1,0
