Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Media Arts and Sciences, Program in","PENTLAND, ALEX PAUL",115847,"Media Arts and Sciences, Program in","RAHNAMA, HOSSEIN",2138402,3,0,0,0,0,0,0
"Media Arts and Sciences, Program in","PENTLAND, ALEX PAUL",115847,"Brain and Cognitive Sciences, Department of","RAND, DAVID GERTLER",540961,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","PENTLAND, ALEX PAUL",115847,"Media Arts and Sciences, Program in","ROY, DEB K",99490,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","PENTLAND, ALEX PAUL",115847,"Brain and Cognitive Sciences, Department of","TENENBAUM, JOSHUA B",108215,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","PENTLAND, ALEX PAUL",115847,"Political Science, Department of","TSAI, LILY L",169526,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","PARADISO, JOSEPH A",159574,"Media Arts and Sciences, Program in","ADIB, FADEL",827650,1,0,0,0,1,0,0
"Media Arts and Sciences, Program in","PARADISO, JOSEPH A",159574,"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","PARADISO, JOSEPH A",159574,"Biological Engineering, Department of","COLLINS, JAMES J",632090,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","PARADISO, JOSEPH A",159574,"Media Arts and Sciences, Program in","ESVELT, KEVIN MICHAEL",827651,1,0,0,0,1,0,0
"Media Arts and Sciences, Program in","PARADISO, JOSEPH A",159574,"Aeronautics and Astronautics, Department of","HOFFMAN, JEFFREY A",56423,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","PARADISO, JOSEPH A",159574,"Media Arts and Sciences, Program in","MAES, PATRICIA",96199,1,0,0,2,0,0,0
"Media Arts and Sciences, Program in","PARADISO, JOSEPH A",159574,"Electrical Engineering and Computer Sciences, Department of","MUELLER, STEFANIE",824719,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","PARADISO, JOSEPH A",159574,"Aeronautics and Astronautics, Department of","NEWMAN, DAVA J",83866,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","LIPPMAN, ANDREW B",176632,"Media Arts and Sciences, Program in","MAES, PATRICIA",96199,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","JACOBSON, JOSEPH",288062,"Media Arts and Sciences, Program in","MAES, PATRICIA",96199,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","LARSON, KENT",288398,"Aeronautics and Astronautics, Department of","BALAKRISHNAN, HAMSA",6622,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","LARSON, KENT",288398,"Media Arts and Sciences, Program in","PENTLAND, ALEX PAUL",115847,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","ADIB, FADEL",827650,"Electrical Engineering and Computer Sciences, Department of","CHANDRAKASAN, ANANTHA P",19111,1,0,0,1,0,0,0
"Media Arts and Sciences, Program in","ADIB, FADEL",827650,"Media Arts and Sciences, Program in","ESVELT, KEVIN MICHAEL",827651,1,0,0,0,1,0,0
"Media Arts and Sciences, Program in","ADIB, FADEL",827650,"Electrical Engineering and Computer Sciences, Department of","INDYK, PIOTR",49676,0,0,0,0,0,1,0
"Media Arts and Sciences, Program in","ADIB, FADEL",827650,"Electrical Engineering and Computer Sciences, Department of","KATABI, DINA",53288,0,0,0,0,0,4,0
"Media Arts and Sciences, Program in","ADIB, FADEL",827650,"Media Arts and Sciences, Program in","MAES, PATRICIA",96199,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","ADIB, FADEL",827650,"Media Arts and Sciences, Program in","PARADISO, JOSEPH A",159574,1,0,0,0,1,0,0
"Media Arts and Sciences, Program in","ADIB, FADEL",827650,"Mechanical Engineering, Department of","TRAVERSO, CARLO GIOVANNI",1108308,0,0,0,0,0,2,0
"Media Arts and Sciences, Program in","ADIB, FADEL",827650,"Applied Ocean Physics and Engineering, Department of","ZIPPEL, SETH F",1108287,0,0,0,0,1,0,0
"Media Arts and Sciences, Program in","ESVELT, KEVIN MICHAEL",827651,"Media Arts and Sciences, Program in","ADIB, FADEL",827650,1,0,0,0,1,0,0
"Media Arts and Sciences, Program in","ESVELT, KEVIN MICHAEL",827651,"Chemical Engineering, Department of","COLEY, CONNOR WILSON",1092832,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","ESVELT, KEVIN MICHAEL",827651,"Biology, Department of","JAENISCH, RUDOLF",288069,0,0,0,0,1,0,0
"Media Arts and Sciences, Program in","ESVELT, KEVIN MICHAEL",827651,"Media Arts and Sciences, Program in","MAES, PATRICIA",96199,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","ESVELT, KEVIN MICHAEL",827651,"Media Arts and Sciences, Program in","PARADISO, JOSEPH A",159574,1,0,0,0,1,0,0
"Media Arts and Sciences, Program in","ESVELT, KEVIN MICHAEL",827651,"Electrical Engineering and Computer Sciences, Department of","RIVEST, RONALD L",98082,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","ESVELT, KEVIN MICHAEL",827651,"Electrical Engineering and Computer Sciences, Department of","VAIKUNTANATHAN, VINOD",627140,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","ESVELT, KEVIN MICHAEL",827651,"Earth, Atmospheric and Planetary Sciences, Department of","ZUBER, MARIA",101859,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","SARKAR, DEBLINA",837099,"Media Arts and Sciences, Program in","BOYDEN, EDWARD",12578,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","SARKAR, DEBLINA",837099,"Nuclear Science and Engineering, Department of","LI, MINGDA",919224,2,0,0,0,0,0,0
"Media Arts and Sciences, Program in","SARKAR, DEBLINA",837099,"Brain and Cognitive Sciences, Department of","TSAI, LI-HUEI",176373,1,0,0,0,0,0,0
"Media Arts and Sciences, Program in","LIANG, PU",1997392,"Media Arts and Sciences, Program in","BREAZEAL, CYNTHIA LYNN",12743,0,0,0,1,0,0,0
"Media Arts and Sciences, Program in","RAHNAMA, HOSSEIN",2138402,"Media Arts and Sciences, Program in","PENTLAND, ALEX PAUL",115847,3,0,0,0,0,0,0
"Media Arts and Sciences, Program in","RAHNAMA, HOSSEIN",2138402,"Brain and Cognitive Sciences, Department of","RAND, DAVID GERTLER",540961,1,0,0,0,0,0,0
