Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,"Electrical Engineering and Computer Sciences, Department of","BERGGREN, KARL K",9467,0,0,0,0,0,2,0
"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,"Earth, Atmospheric and Planetary Sciences, Department of","CHATTERJEE, NILANJAN",544465,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,"Physics, Department of","COMIN, RICCARDO",827646,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,"Materials Science and Engineering, Department of","GOMEZ-BOMBARELLI, RAFAEL",827387,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,"Materials Science and Engineering, Department of","HU, JUEJUN",390730,2,0,0,1,2,0,0
"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,"Chemistry, Department of","JOHNSON, JEREMIAH A",488073,2,0,0,0,1,0,0
"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,"Materials Science and Engineering, Department of","KIM, JEEHWAN",789790,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,8,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,"Materials Science and Engineering, Department of","LI, JU",488102,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,"Electrical Engineering and Computer Sciences, Department of","LIU, LUQIAO",789743,4,0,0,0,0,0,0
"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,"Chemistry, Department of","NELSON, KEITH ADAM",158105,0,0,0,0,1,0,0
"Materials Science and Engineering, Department of","ROSS, CAROLINE A",163144,"Materials Science and Engineering, Department of","YILDIZ, BILGE",173103,5,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Chemical Engineering, Department of","BAZANT, MARTIN Z",412297,9,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Chemical Engineering, Department of","BRAATZ, RICHARD D",412328,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Civil and Environmental Engineering, Department of","BUEHLER, MARKUS J",135309,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Mechanical Engineering, Department of","GALLANT, BETAR MAURKAH",827642,1,0,0,0,0,1,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Mechanical Engineering, Department of","GHONIEM, AHMED F",39115,0,0,0,0,0,1,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Materials Science and Engineering, Department of","GOMEZ-BOMBARELLI, RAFAEL",827387,7,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Materials Science and Engineering, Department of","GROSSMAN, JEFFREY C",412313,14,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Chemical Engineering, Department of","HAMMOND, PAULA T",145732,0,0,0,0,0,2,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Mechanical Engineering, Department of","HART, DOUGLAS",51803,0,0,0,0,0,1,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Mechanical Engineering, Department of","HENRY, ASEGUN S",608744,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Chemistry, Department of","JOHNSON, JEREMIAH A",488073,9,0,0,0,0,5,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Materials Science and Engineering, Department of","LEBEAU, JAMES M",436500,4,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Materials Science and Engineering, Department of","LI, JU",488102,4,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Civil and Environmental Engineering, Department of","MASIC, ADMIR",789736,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Mechanical Engineering, Department of","MCKINLEY, GARETH H",412357,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Chemical Engineering, Department of","ROMAN, YURIY",412249,13,0,0,0,0,2,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Chemistry, Department of","SWAGER, TIMOTHY M",125401,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Materials Science and Engineering, Department of","THOMPSON, CARL VERNETTE",305114,0,0,0,0,0,1,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Civil and Environmental Engineering, Department of","ULM, FRANZ-JOSEF",90673,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Mechanical Engineering, Department of","VARANASI, KRIPA",289601,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Aeronautics and Astronautics, Department of","WARDLE, BRIAN L",112857,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","SHAO-HORN, YANG",165211,"Chemistry, Department of","WILLARD, ADAM P",627131,2,0,0,0,0,0,0
