Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Materials Science and Engineering, Department of",Stanford University,"Chemistry, Department of",2,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Stanford University,"Energy Science and Engineering, Department of",2,6,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Stanford University,"Management Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Stanford University,"Materials Science and Engineering, Department of",5,12,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Stanford University,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",Stanford University,"Electrical Engineering, Department of",2,2,0,0,2,0,0,0
"Materials Science and Engineering, Department of","University at Buffalo, State University of New York","Chemistry, Department of",2,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University at Buffalo, State University of New York","Industrial and Systems Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University at Buffalo, State University of New York","Physics, Department of",2,4,0,0,0,1,0,0
"Materials Science and Engineering, Department of","University at Buffalo, State University of New York","Materials Design and Innovation, Department of",2,2,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of Texas at Austin, The","Electrical and Computer Engineering, Department of",2,3,0,0,0,0,0,0
"Materials Science and Engineering, Department of","University of Texas at Austin, The","Mechanical Engineering, Department of",3,7,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Louisville,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Materials Science and Engineering, Department of",University of Pittsburgh,"Bioengineering, Department of",1,1,0,1,1,0,0,0
"Materials Science and Engineering, Department of",University of Pittsburgh,"Electrical and Computer Engineering, Department of",2,4,0,0,6,0,0,0
"Materials Science and Engineering, Department of",University of Pittsburgh,"Mechanical Engineering and Materials Science, Department of",1,1,0,0,0,0,0,0
