Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Earth, Atmospheric and Planetary Sciences, Department of","ONO, SHUHEI",176487,"PEC, MATEJ",827675,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","ONO, SHUHEI",176487,"SEAGER, SARA",289272,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","ONO, SHUHEI",176487,"SUMMONS, ROGER E",176494,2,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SUMMONS, ROGER E",176494,"BERGMANN, KRISTIN",789737,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SUMMONS, ROGER E",176494,"FOURNIER, GREGORY P",779073,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SUMMONS, ROGER E",176494,"ONO, SHUHEI",176487,2,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","EMANUEL, KERRY ANDREW",287645,"CRONIN, TIMOTHY WALLACE",827632,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","EMANUEL, KERRY ANDREW",287645,"FERRARI, RAFFAELE",33865,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","PERRON, JAY TAYLOR",288948,"SODERBLOM, JASON",779122,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SEAGER, SARA",289272,"DE WIT, JULIEN",836246,16,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SEAGER, SARA",289272,"JAGOUTZ, OLIVER E",53961,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SEAGER, SARA",289272,"KANG, WANYING",1631695,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SEAGER, SARA",289272,"ONO, SHUHEI",176487,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SEAGER, SARA",289272,"PEC, MATEJ",827675,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SEAGER, SARA",289272,"RAVELA, SAI CZANDER",544474,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","FIELD, ARLENE FIORE",404096,"SELIN, NOELLE E",412264,1,0,0,0,1,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SELIN, NOELLE E",412264,"FIELD, ARLENE FIORE",404096,1,0,0,0,1,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SOLOMON, SUSAN",544464,"BABBIN, ANDREW R",827674,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SOLOMON, SUSAN",544464,"CRONIN, TIMOTHY WALLACE",827632,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SOLOMON, SUSAN",544464,"MARSHALL, JOHN C",176483,2,0,0,0,1,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SOLOMON, SUSAN",544464,"PRINN, RONALD G",161150,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CHATTERJEE, NILANJAN",544465,"ANDRADE LIMA, EDUARDO",779055,2,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CHATTERJEE, NILANJAN",544465,"BOSAK, TANJA",176228,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CHATTERJEE, NILANJAN",544465,"WEISS, BENJAMIN P",171439,2,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","HILL, CHRISTOPHER N",544469,"FERRARI, RAFFAELE",33865,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","HILL, CHRISTOPHER N",544469,"FOLLOWS, MICHAEL J",175847,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","HILL, CHRISTOPHER N",544469,"O'GORMAN, PAUL",175844,1,0,0,0,1,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","RAVELA, SAI CZANDER",544474,"SEAGER, SARA",289272,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","ANDRADE LIMA, EDUARDO",779055,"CHATTERJEE, NILANJAN",544465,2,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","ANDRADE LIMA, EDUARDO",779055,"WEISS, BENJAMIN P",171439,7,0,0,2,2,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","FOURNIER, GREGORY P",779073,"BOSAK, TANJA",176228,2,0,0,0,1,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","FOURNIER, GREGORY P",779073,"ROTHMAN, DANIEL H",120692,1,0,0,0,1,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","FOURNIER, GREGORY P",779073,"SUMMONS, ROGER E",176494,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SODERBLOM, JASON",779122,"PERRON, JAY TAYLOR",288948,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SODERBLOM, JASON",779122,"WEISS, BENJAMIN P",171439,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","SODERBLOM, JASON",779122,"ZUBER, MARIA",101859,2,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,"SUMMONS, ROGER E",176494,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","NAKATA, NORIMITSU",810528,"PEC, MATEJ",827675,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","MINCHEW, BRENT MORTON",827386,"PEC, MATEJ",827675,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CRONIN, TIMOTHY WALLACE",827632,"EMANUEL, KERRY ANDREW",287645,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","CRONIN, TIMOTHY WALLACE",827632,"SOLOMON, SUSAN",544464,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BABBIN, ANDREW R",827674,"MARSHALL, JOHN C",176483,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BABBIN, ANDREW R",827674,"PRINN, RONALD G",161150,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BABBIN, ANDREW R",827674,"SOLOMON, SUSAN",544464,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","PEC, MATEJ",827675,"DE WIT, JULIEN",836246,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","PEC, MATEJ",827675,"JAGOUTZ, OLIVER E",53961,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","PEC, MATEJ",827675,"MINCHEW, BRENT MORTON",827386,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","PEC, MATEJ",827675,"NAKATA, NORIMITSU",810528,1,0,0,0,0,0,0
