Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Earth, Atmospheric and Planetary Sciences, Department of",Boston University,"Biology, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Boston University,"Pathology and Laboratory Medicine, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Boston University,"Environmental Health, Department of",1,4,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Boston University,"International Studies, Division of",1,4,1,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Boston University,"Materials Science and Engineering, Division of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Boston University,"Earth and Environment, Department of",4,11,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Clemson University,"Civil and Environmental Engineering and Earth Sciences, School of",2,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Washington,"Astronomy, Department of",2,3,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Washington,"Atmospheric Sciences, Department of",3,7,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Washington,"Civil and Environmental Engineering, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Washington,"Earth and Space Sciences, Department of",8,14,0,0,6,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Washington,"Human Centered Design and Engineering, Department of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",University of Washington,"Oceanography, School of",2,7,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Cornell University,"Astronomy, Department of",6,33,0,1,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Cornell University,"Earth and Atmospheric Sciences, Department of",4,9,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Cornell University,"Ecology and Evolutionary Biology, Department of",1,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Cornell University,"Civil and Environmental Engineering, School of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Cornell University,"Mechanical and Aerospace Engineering, School of",1,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of",Rensselaer Polytechnic Institute,"Earth and Environmental Sciences, Department of",2,2,0,0,0,0,0,0
