Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,California Institute of Technology,"GROTZINGER, JOHN P",145060,1,0,0,3,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,California Institute of Technology,"SESSIONS, ALEX L",84385,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Dartmouth College,"KELLER, CHRISTOPHER B",906820,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Dartmouth College,"STRAUSS, JUSTIN V",802299,3,0,0,4,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Harvard University,"ORTEGA-HERNANDEZ, JAVIER",945757,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Indiana University - Bloomington,"KELSON, JULIA RAE",2157312,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Massachusetts Institute of Technology,"NIELSEN, SUNE",488118,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Massachusetts Institute of Technology,"SUMMONS, ROGER E",176494,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,North Carolina State University,"HYLAND, ETHAN GORDON",831621,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Northwestern University,"HURTGEN, MATTHEW T",49231,0,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Northwestern University,"JACOBSON, ANDREW DARIN",50563,0,0,0,2,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Northwestern University,"OSBURN, MAGDALENA ROSE",625818,0,0,0,3,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,"Ohio State University, The","GRIFFITH, ELIZABETH",436226,1,0,0,3,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,"Ohio State University, The","SALTZMAN, MATTHEW",82161,1,0,0,3,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Pennsylvania State University - University Park,"INGALLS, MIQUELA",853299,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Princeton University,"HIGGINS, JOHN ANDREW",543116,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Princeton University,"MALOOF, ADAM C",97207,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Texas Tech University,"HORITA, JUSKE",450187,2,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Tufts University,"EYSTER, ATHENA",836318,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,Tufts University,"VANTONGEREN, JILL A",585785,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,"University of California, Berkeley","FINNEGAN, SETH",527214,1,0,0,4,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,"University of California, Berkeley","MACDONALD, FRANCIS A",390847,1,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,"University of California, Berkeley","MARSHALL, CHARLES R",330847,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,"University of California, Los Angeles","TRIPATI, ARADHNA E",355201,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,University of Colorado Boulder,"SNELL, KATHRYN ELAINE",781036,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,University of Georgia,"HOLLAND, STEVEN M",47359,0,0,0,1,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,University of Miami,"GOLDBERG, SAMUEL",1812370,2,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,University of Miami,"SWART, PETER",168180,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,University of Michigan,"KORT, SIERRA VICTORIA",843438,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,University of Michigan,"PASSEY, BENJAMIN HENDRICKS",273960,1,0,0,0,0,0,0
"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,University of Minnesota - Duluth,"BRENGMAN, LATISHA",2002494,1,0,0,1,0,0,0
