Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
Institute for Medical Engineering and Science (IMES),"CELI, LEO ANTHONY G",630714,"MARK, ROGER G",154841,6,0,0,0,1,0,0
Institute for Medical Engineering and Science (IMES),"CELI, LEO ANTHONY G",630714,"SZOLOVITS, PETER",107502,1,0,0,1,0,0,0
Institute for Medical Engineering and Science (IMES),"COLLINS, JAMES J",632090,"BARZILAY, REGINA",7865,3,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"COLLINS, JAMES J",632090,"GEHRKE, LEE",176238,1,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"COLLINS, JAMES J",632090,"GRAY, MARTHA L",39725,1,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"ANTHONY, BRIAN",779056,"EDELMAN, ELAZER R",140709,2,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"ANTHONY, BRIAN",779056,"SODINI, CHARLES G",166619,1,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"SHALEK, ALEXANDER K",779118,"ANDERSON, DANIEL GRIFFITH",412267,1,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"SHALEK, ALEXANDER K",779118,"BALCELLS-CAMPS, MERCEDES",919213,1,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"SHALEK, ALEXANDER K",779118,"BHATIA, SANGEETA N",8219,1,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"SHALEK, ALEXANDER K",779118,"EDELMAN, ELAZER R",140709,1,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"SHALEK, ALEXANDER K",779118,"LANGER, ROBERT S",83112,2,0,0,0,0,1,0
Institute for Medical Engineering and Science (IMES),"ROCHE, ELLEN",827687,"BALCELLS-CAMPS, MERCEDES",919213,2,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"ROCHE, ELLEN",827687,"EDELMAN, ELAZER R",140709,1,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"GHASSEMI, MARZYEH",836383,"CELI, LEO ANTHONY G",630714,4,0,0,3,1,0,0
Institute for Medical Engineering and Science (IMES),"GHASSEMI, MARZYEH",836383,"MARK, ROGER G",154841,0,0,0,0,1,0,0
Institute for Medical Engineering and Science (IMES),"GHASSEMI, MARZYEH",836383,"SZOLOVITS, PETER",107502,0,0,0,1,0,0,0
Institute for Medical Engineering and Science (IMES),"BALCELLS-CAMPS, MERCEDES",919213,"EDELMAN, ELAZER R",140709,3,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"BALCELLS-CAMPS, MERCEDES",919213,"ROCHE, ELLEN",827687,2,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"BALCELLS-CAMPS, MERCEDES",919213,"SHALEK, ALEXANDER K",779118,1,0,0,0,0,0,0
Institute for Medical Engineering and Science (IMES),"LEWIS, LAURA D",938145,"BROWN, EMERY NEAL",176268,1,0,0,0,0,1,0
Institute for Medical Engineering and Science (IMES),"BOUROUIBA, LYDIA",779060,,,,,,,,,
Institute for Medical Engineering and Science (IMES),"CHUNG, KWANGHUN",627127,,,,,,,,,
Institute for Medical Engineering and Science (IMES),"COHEN, RICHARD J",137517,,,,,,,,,
Institute for Medical Engineering and Science (IMES),"FRASSICA, JOSEPH J",919215,,,,,,,,,
Institute for Medical Engineering and Science (IMES),"GABRIELI, JOHN D. E",140613,,,,,,,,,
Institute for Medical Engineering and Science (IMES),"LIAU, JANE-JANE CHEN",287298,,,,,,,,,
Institute for Medical Engineering and Science (IMES),"LIEBERMAN, TAMI DANIELLE",827385,,,,,,,,,
Institute for Medical Engineering and Science (IMES),"MIRNY, LEONID A",176242,,,,,,,,,
Institute for Medical Engineering and Science (IMES),"NEWMAN, DAVA J",83866,,,,,,,,,
Institute for Medical Engineering and Science (IMES),"PETERSEN, LONNIE GROVE",1497438,,,,,,,,,
Institute for Medical Engineering and Science (IMES),"SONTAG, DAVID ALEXANDER",399362,,,,,,,,,
Institute for Medical Engineering and Science (IMES),"STULTZ, COLLIN M",289449,,,,,,,,,
Institute for Medical Engineering and Science (IMES),"WALKER, BRUCE",112395,,,,,,,,,
