Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,Stanford University,"D'AMICO, SIMONE",632101,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,"University of Arizona, The","CHOI, HEEJOO",1619274,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,"University of Arizona, The","CLOSE, LAIRD M",22697,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,"University of Arizona, The","DOUGLAS, EWAN S",836286,4,0,0,11,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,"University of Arizona, The","KIM, DAEWOOK",531686,0,0,0,5,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,"University of Arizona, The","KIM, YOUNG SIK",750568,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,"University of Arizona, The","MALES, JARED R",773670,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,"University of Arizona, The","VAN GORKOM, KYLE",1596738,0,0,0,2,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,University of Central Florida,"DO VALE PEREIRA, PAULA",1664860,3,0,0,2,0,1,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,University of Idaho,"HESS, HERBERT L",211724,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,"University of Maryland, College Park","NGUYEN, TAM",2078062,0,0,0,0,0,3,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,University of Massachusetts Lowell,"CHAKRABARTI, SUPRIYA",17045,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,University of Massachusetts Lowell,"MENDILLO, CHRISTOPHER BERNARD",2020236,0,0,0,2,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,University of Michigan,"CUTLER, JAMES W",250492,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,University of Michigan,"MEYER, MICHAEL R",200964,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,University of Michigan,"MONNIER, JOHN D",157020,1,0,0,4,0,0,0
"Aeronautics and Astronautics, Department of","CAHOY, KERRI",488061,Virginia Polytechnic Institute and State University,"FITZGERALD, RILEY M",1165574,2,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,California Institute of Technology,"BURDICK, JOEL W",15488,2,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Carnegie Mellon University,"SCHERER, SEBASTIAN",980464,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Colorado School of Mines,"CORAH, MICAH",2110184,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Georgia Institute of Technology,"GAN, LU",1887703,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Harvard University,"YANG, HENG",1781134,5,0,0,3,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Massachusetts Institute of Technology,"DE WECK, OLIVIER L",25387,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Massachusetts Institute of Technology,"HOW, JONATHAN P",48280,1,0,0,3,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Massachusetts Institute of Technology,"JADBABAIE-MOGHADAM, ALI",60885,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Massachusetts Institute of Technology,"KARAMAN, SERTAC",544435,0,0,1,0,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Massachusetts Institute of Technology,"LEONARD, JOHN J",60042,0,0,0,3,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Massachusetts Institute of Technology,"MODIANO, EYTAN H",156907,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Pennsylvania State University - University Park,"GENG, JUNYI",1925468,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Pennsylvania State University - University Park,"HUANG, DANING",1087456,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Purdue University,"TRIPATHI, VISHRANT",2154660,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Rensselaer Polytechnic Institute,"HAJELA, PRABHAT",43944,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Stanford University,"KOCHENDERFER, MYKEL JOHN",632102,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Stanford University,"PAVONE, MARCO",525268,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,Stanford University,"WU, JIAJUN",1108626,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,"University at Buffalo, State University of New York","DANTU, KARTHIK",626129,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,"University at Buffalo, State University of New York","WANG, CHEN",1818314,1,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,"University of California, Los Angeles","DIXIT, ANUSHRI",1886607,2,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,"University of California, Los Angeles","LOPEZ, BRETT",1490762,2,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,"University of California, San Diego","ATANASOV, NIKOLAY A",831383,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,University of Colorado Boulder,"HECKMAN, CHRISTOFFER R",748621,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,University of Illinois at Urbana-Champaign,"CHOWDHARY, GIRISH VINAYAK",606598,0,0,1,0,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,University of Michigan,"TIAN, YULUN",2082105,1,0,0,2,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,University of Michigan,"TZOUMAS, VASILEIOS",1323333,2,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,University of Oklahoma,"HABIBI, GOLNAZ",836435,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,University of Pennsylvania,"PAPPAS, GEORGE",255244,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,University of Southern California,"SUKHATME, GAURAV SUHAS",357997,1,0,0,0,0,0,0
"Aeronautics and Astronautics, Department of","CARLONE, LUCA",827382,University of Washington,"LEUNG, KAREN",1753632,0,0,0,1,0,0,0
"Aeronautics and Astronautics, Department of","CORDERO, ZACHARY C",801111,Cornell University,"ROYER, FABIEN",1913492,2,0,0,3,0,0,0
