Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Architecture, Department of","MUELLER, CAITLIN T",779101,Northeastern University,"FANG, DEMI",2139178,3,0,0,0,0,0,0
"Architecture, Department of","MUELLER, CAITLIN T",779101,Pennsylvania State University - University Park,"BROWN, NATHAN",1087636,1,0,0,0,0,0,0
"Architecture, Department of","MUELLER, CAITLIN T",779101,"University of California, Berkeley","MAYENCOURT, PAUL",2059581,2,0,0,0,0,0,0
"Architecture, Department of","MUELLER, CAITLIN T",779101,"University of California, Berkeley","WEBER, RAMON",2059583,3,0,0,0,0,0,0
"Architecture, Department of","MUELLER, CAITLIN T",779101,University of Virginia,"ISMAIL, MOHAMED ABDELBAGI",1818838,4,0,0,0,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,Arizona State University,"HONDULA, DAVID MICHAEL",788956,1,0,0,0,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,Arizona State University,"MIDDEL, ARIANE CHRISTINE",759459,1,0,0,0,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,Arizona State University,"VANOS, JENNIFER K",742899,1,0,0,0,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,Harvard University,"MALKAWI, ALI",65564,2,0,0,1,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,Massachusetts Institute of Technology,"BARRETT, STEVEN R. H",412239,1,0,0,0,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,Massachusetts Institute of Technology,"BOTTERUD, AUDUN",1597283,1,0,0,0,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,Massachusetts Institute of Technology,"DUARTE DE ARAUJO SILVA, FABIO",1108314,1,0,0,0,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,Massachusetts Institute of Technology,"GLICKSMAN, LEON R",144062,0,0,0,1,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,Massachusetts Institute of Technology,"LEEB, STEVEN B",152565,6,0,0,1,0,1,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,Massachusetts Institute of Technology,"MUELLER, CAITLIN T",779101,2,0,0,1,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,Massachusetts Institute of Technology,"REINHART, CHRISTOPH",544448,1,0,0,0,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,Purdue University,"KIRCHER, KEVIN JAMES",1729368,6,0,0,1,0,1,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,"University of California, Berkeley","SCHIAVON, STEFANO",401259,1,0,0,0,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,University of Colorado Denver,"DESOUZA, PRIYANKA",1472589,1,0,0,0,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,University of Georgia,"YAO, XIAOBAI ANGELA",130358,1,0,0,0,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,University of Hawai'i - Manoa,"GREEN, DAISY HIKARI",1964924,1,0,0,0,0,0,0
"Architecture, Department of","NORFORD, LESLIE KEITH",86061,University of Wyoming,"WANG, LIPING",600092,1,0,0,0,0,0,0
"Architecture, Department of","OCHSENDORF, JOHN A",87416,Georgia Institute of Technology,"MURPHY, MICHAEL",1701109,1,0,0,0,0,0,0
"Architecture, Department of","OCHSENDORF, JOHN A",87416,Massachusetts Institute of Technology,"DE WECK, OLIVIER L",25387,2,0,0,1,0,0,0
"Architecture, Department of","OCHSENDORF, JOHN A",87416,Massachusetts Institute of Technology,"KLOPFER, ERIC",61415,2,0,0,1,0,0,0
"Architecture, Department of","OCHSENDORF, JOHN A",87416,Massachusetts Institute of Technology,"MUELLER, CAITLIN T",779101,1,0,0,0,0,0,0
"Architecture, Department of","OCHSENDORF, JOHN A",87416,Massachusetts Institute of Technology,"YANG, MARIA",100078,2,0,0,1,0,0,0
"Architecture, Department of","OCHSENDORF, JOHN A",87416,Northeastern University,"CARR, SARA JENSEN",842945,1,0,0,0,0,0,0
"Architecture, Department of","OCHSENDORF, JOHN A",87416,"University of California, Berkeley","MAYENCOURT, PAUL",2059581,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Carnegie Mellon University,"SAWYER, AZADEH OMIDFAR",979483,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Clemson University,"JOSEPH, ANJALI",771475,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Cornell University,"DOGAN, TIMUR K",767267,2,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Cornell University,"FAIRCLOTH, BILLIE",2082718,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Georgia Institute of Technology,"KASTNER, PATRICK",1887715,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Georgia Institute of Technology,"RAKHA, TAREK",781978,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Harvard University,"SAMEULSON, HOLLY WASILOWSKI",630416,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Illinois Institute of Technology,"TURAN, IRMAK",1408362,2,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Massachusetts Institute of Technology,"BOTTERUD, AUDUN",1597283,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Massachusetts Institute of Technology,"MUELLER, CAITLIN T",779101,3,0,0,1,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Massachusetts Institute of Technology,"NORFORD, LESLIE KEITH",86061,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,New Jersey Institute of Technology,"KO, WON HEE",1512586,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Northwestern University,"CHINAZZO, GIORGIA",1719643,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Oregon State University,"HOUSER, KEVIN",188596,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,Oregon State University,"PIERSON, CLOTILDE",1783331,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,"University of California, Berkeley","SCHIAVON, STEFANO",401259,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,"University of California, Berkeley","WEBER, RAMON",2059583,3,0,0,1,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,University of Illinois at Urbana-Champaign,"SULLIVAN, WILLIAM C",88249,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,University of Nebraska - Lincoln,"KONSTANTZOS, IASON",877956,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,University of Oregon,"ROCKCASTLE, SIOBHAN",980492,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,University of Southern California,"KONIS, KYLE",620774,1,0,0,0,0,0,0
"Architecture, Department of","REINHART, CHRISTOPH",544448,University of Washington,"INANICI, MEHLIKA",224685,1,0,0,0,0,0,0
"Architecture, Department of","SARKIS, ANTOINE HASHIM",121466,"Ohio State University, The","NAHLEH, MOHAMAD",2149757,1,0,0,0,0,0,0
"Architecture, Department of","SASS, LAWRENCE",164042,Massachusetts Institute of Technology,"MUELLER, CAITLIN T",779101,2,0,0,0,0,0,0
"Architecture, Department of","SASS, LAWRENCE",164042,University of Virginia,"ISMAIL, MOHAMED ABDELBAGI",1818838,1,0,0,0,0,0,0
"Architecture, Department of","SMENTEK, KRISTEL R",176090,"University of California, Davis","YONAN, MICHAEL E",130492,0,2,0,0,0,0,0
"Architecture, Department of","SMENTEK, KRISTEL R",176090,University of Delaware,"BELLION, WENDY A",209253,0,2,0,0,0,0,0
"Architecture, Department of","TIBBITS, SKYLAR",827624,Boston University,"HOLMES, DOUGLAS",414832,1,0,0,0,0,0,0
"Architecture, Department of","TIBBITS, SKYLAR",827624,Clemson University,"TESSMER, LAVENDER ROSE",2097410,1,0,0,1,0,1,0
"Architecture, Department of","TIBBITS, SKYLAR",827624,Massachusetts Institute of Technology,"HELMREICH, STEFAN",395005,0,1,0,0,0,0,0
"Architecture, Department of","TIBBITS, SKYLAR",827624,Stanford University,"OKAMURA, ALLISON M",112162,1,0,0,0,0,0,0
"Architecture, Department of","TIBBITS, SKYLAR",827624,University of Houston,"CHEN, TIAN",1488054,1,0,0,0,0,0,0
"Architecture, Department of","WESCOAT, JAMES",176091,Massachusetts Institute of Technology,"SELIN, NOELLE E",412264,1,0,0,0,0,0,0
"Architecture, Department of","WESCOAT, JAMES",176091,Northeastern University,"YARINA, LIZZIE REED",2139182,1,0,0,0,0,0,0
"Architecture, Department of","WESCOAT, JAMES",176091,Stanford University,"FLETCHER, SARAH",1107736,1,0,0,0,0,0,0
"Architecture, Department of","WESCOAT, JAMES",176091,"University of Alabama, The","BURIAN, STEVEN J",135434,0,0,1,0,0,0,0
"Architecture, Department of","WESCOAT, JAMES",176091,"University of Montana, Missoula","HALVORSON, SARAH J",396991,1,0,0,0,0,0,0
