Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Physical Oceanography, Department of","COLE, SYLVIA",837859,University of Rhode Island,"LOOSE, BRICE",491700,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Brown University,"FREILICH, MARA",1970422,2,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,California Institute of Technology,"CALLIES, JORN",826852,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,California Institute of Technology,"THOMPSON, ANDREW F",393742,1,0,0,1,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Massachusetts Institute of Technology,"EDSON, JAMES",208562,2,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Massachusetts Institute of Technology,"JAYNE, STEVEN",288108,2,0,0,0,1,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Massachusetts Institute of Technology,"MAHADEVAN, AMALA",488114,4,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Massachusetts Institute of Technology,"PLUEDDEMANN, ALBERT",370216,2,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Massachusetts Institute of Technology,"SEO, HYODAE",544627,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Massachusetts Institute of Technology,"TODD, ROBERT",779128,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Massachusetts Institute of Technology,"WELLER, ROBERT",370228,4,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Massachusetts Institute of Technology,"ZIPPEL, SETH F",1108287,4,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Naval Postgraduate School,"BUCHOLTZ, ANTHONY",1467640,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Oregon State University,"DE SZOEKE, SIMON P",187882,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Oregon State University,"O NEILL, LARRY WILLIAM",510192,0,0,0,1,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Oregon State University,"SAMELSON, ROGER M",121272,2,0,0,1,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Oregon State University,"SHROYER, EMILY LYNN",510207,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,Rutgers - New Brunswick,"SCHOFIELD, OSCAR M",121965,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,"University at Buffalo, State University of New York","CROOKS NOWICKI, SOPHIE MARIE JEANNE",879335,0,0,0,1,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,"University of California, Los Angeles","MCWILLIAMS, JIM C",205151,0,0,0,1,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,"University of California, San Diego","LUCAS, ANDREW J",831346,2,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,"University of California, San Diego","MACKINNON, JENNIFER A",408194,1,0,0,0,0,0,0
"Physical Oceanography, Department of","FARRAR, JOHN",370197,"University of California, San Diego","SANDWELL, DAVID T",769304,1,0,0,0,0,0,0
