Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Physical Oceanography, Department of","WELLER, ROBERT",370228,"PLUEDDEMANN, ALBERT",370216,3,0,0,0,0,0,0
"Physical Oceanography, Department of","YANG, JIAYAN",370229,"CHEN, KE",836179,3,0,0,0,0,0,0
"Physical Oceanography, Department of","YANG, JIAYAN",370229,"GAWARKIEWICZ, GLEN",370199,1,0,0,0,0,0,0
"Physical Oceanography, Department of","YANG, JIAYAN",370229,"KWON, YOUNG-OH",288380,2,0,0,0,0,0,0
"Physical Oceanography, Department of","YU, LISAN",370230,"CLAYSON, CAROL ANNE",488110,1,0,0,0,0,0,0
"Physical Oceanography, Department of","YU, LISAN",370230,"GONZALEZ, ALEX",885061,1,0,0,0,0,0,0
"Physical Oceanography, Department of","YU, LISAN",370230,"MENEZES, VIVIANE",1584406,2,0,0,0,0,0,0
"Physical Oceanography, Department of","YU, LISAN",370230,"UMMENHOFER, CAROLINE",544629,1,0,0,0,0,0,0
"Physical Oceanography, Department of","ANDRES, MAGDALENA",488108,"CHEN, KE",836179,0,0,0,0,1,0,0
"Physical Oceanography, Department of","ANDRES, MAGDALENA",488108,"GAWARKIEWICZ, GLEN",370199,7,0,0,0,2,0,0
"Physical Oceanography, Department of","ANDRES, MAGDALENA",488108,"KWON, YOUNG-OH",288380,1,0,0,0,0,0,0
"Physical Oceanography, Department of","ANDRES, MAGDALENA",488108,"TODD, ROBERT",779128,2,0,0,0,1,0,0
"Physical Oceanography, Department of","ANDRES, MAGDALENA",488108,"TOOLE, JOHN",289558,0,0,0,0,1,0,0
"Physical Oceanography, Department of","ANDRES, MAGDALENA",488108,"UMMENHOFER, CAROLINE",544629,2,0,0,0,0,0,0
"Physical Oceanography, Department of","CLAYSON, CAROL ANNE",488110,"SEO, HYODAE",544627,3,0,0,0,1,0,0
"Physical Oceanography, Department of","CLAYSON, CAROL ANNE",488110,"YU, LISAN",370230,1,0,0,0,0,0,0
"Physical Oceanography, Department of","MAHADEVAN, AMALA",488114,"BOWER, AMY",287149,1,0,0,0,0,0,0
"Physical Oceanography, Department of","MAHADEVAN, AMALA",488114,"FARRAR, JOHN",370197,4,0,0,0,0,0,0
"Physical Oceanography, Department of","MAHADEVAN, AMALA",488114,"KIRINCICH, ANTHONY",370207,0,0,0,0,1,0,0
"Physical Oceanography, Department of","GEBBIE, GEOFFREY",544619,"PIECUCH, CHRISTOPHER",919228,1,0,0,0,0,0,0
"Physical Oceanography, Department of","GEBBIE, GEOFFREY",544619,"WIJFFELS, SUSAN",919229,1,0,0,0,1,0,0
"Physical Oceanography, Department of","RYPINA, IRINA",544626,"CHEN, KE",836179,1,0,0,0,1,0,0
"Physical Oceanography, Department of","RYPINA, IRINA",544626,"KIRINCICH, ANTHONY",370207,1,0,0,0,0,0,0
"Physical Oceanography, Department of","RYPINA, IRINA",544626,"MACDONALD, ALISON",2157282,2,0,0,0,1,0,0
"Physical Oceanography, Department of","RYPINA, IRINA",544626,"PRATT, LAWRENCE",289006,4,0,0,0,2,0,0
"Physical Oceanography, Department of","SEO, HYODAE",544627,"CHEN, KE",836179,1,0,0,0,0,0,0
"Physical Oceanography, Department of","SEO, HYODAE",544627,"CLAYSON, CAROL ANNE",488110,3,0,0,0,1,0,0
"Physical Oceanography, Department of","SEO, HYODAE",544627,"FARRAR, JOHN",370197,1,0,0,0,0,0,0
"Physical Oceanography, Department of","SEO, HYODAE",544627,"JAYNE, STEVEN",288108,1,0,0,0,0,0,0
"Physical Oceanography, Department of","SEO, HYODAE",544627,"KWON, YOUNG-OH",288380,1,0,0,0,0,0,0
"Physical Oceanography, Department of","SEO, HYODAE",544627,"TODD, ROBERT",779128,1,0,0,0,0,0,0
