Unit,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Physical Oceanography, Department of","Physical Oceanography, Department of",32,86,0,0,2,27,0,0
"Physical Oceanography, Department of","Applied Ocean Physics and Engineering, Department of",9,25,0,0,0,2,0,0
"Physical Oceanography, Department of","Biology (WHOI), Department of",6,10,0,0,0,2,0,0
"Physical Oceanography, Department of","Earth, Atmospheric and Planetary Sciences, Department of",5,6,0,0,0,0,0,0
"Physical Oceanography, Department of","Geology and Geophysics, Department of",6,8,0,0,0,2,0,0
"Physical Oceanography, Department of","Marine Chemistry and Geochemistry, Department of",6,6,0,0,0,2,0,0
"Physical Oceanography, Department of","Mechanical Engineering, Department of",3,10,0,0,2,1,0,0
