Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Civil and Environmental Engineering, Department of","MARELLI, BENEDETTO",789735,,,,,,,,,
"Civil and Environmental Engineering, Department of","MCLAUGHLIN, DENNIS",68543,,,,,,,,,
"Civil and Environmental Engineering, Department of","MCROSE, DARCY",1806570,,,,,,,,,
"Civil and Environmental Engineering, Department of","NEPF, HEIDI",83154,,,,,,,,,
"Civil and Environmental Engineering, Department of","SHEFFI, YOSEF",289312,,,,,,,,,
"Civil and Environmental Engineering, Department of","SIMCHI-LEVI, DAVID",165888,,,,,,,,,
"Civil and Environmental Engineering, Department of","TERRER MORENO, CESAR",1351829,,,,,,,,,
"Civil and Environmental Engineering, Department of","WAINWRIGHT, HARUKO M",1412507,,,,,,,,,
"Civil and Environmental Engineering, Department of","WILLIAMS, JOHN R",289725,,,,,,,,,
"Civil and Environmental Engineering, Department of","ZARDINI, GIOELE JOSHUA",1997383,,,,,,,,,
"Civil and Environmental Engineering, Department of","ZHAO, XUANHE",435117,,,,,,,,,
