Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Civil and Environmental Engineering, Department of","AMIN, SAURABH",488075,Massachusetts Institute of Technology,"HOWLAND, MICHAEL",1351828,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","AMIN, SAURABH",488075,Massachusetts Institute of Technology,"ILIC, MARIJA",148301,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","AMIN, SAURABH",488075,Massachusetts Institute of Technology,"JAILLET, PATRICK",148653,1,0,0,2,0,0,0
"Civil and Environmental Engineering, Department of","AMIN, SAURABH",488075,Massachusetts Institute of Technology,"OZDAGLAR, ASUMAN E",159339,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","AMIN, SAURABH",488075,North Carolina State University,"CHAKRABORTTY, ARANYA",378749,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","AMIN, SAURABH",488075,"University of California, Berkeley","WU, MANXI",1805441,1,0,0,2,0,0,0
"Civil and Environmental Engineering, Department of","AMIN, SAURABH",488075,"University of California, Irvine","KHARGONEKAR, PRAMOD",209910,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","AMIN, SAURABH",488075,University of Colorado Boulder,"PAO, LUCY Y",90782,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","AMIN, SAURABH",488075,"University of Texas at Austin, The","SELA, POLINA",805005,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BARNHART, CYNTHIA",7485,Dartmouth College,"VAZE, VIKRANT S",752542,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BARNHART, CYNTHIA",7485,Massachusetts Institute of Technology,"BERTSIMAS, DIMITRIS J",133474,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BARNHART, CYNTHIA",7485,"University of California, Berkeley","YAN, CHIWEI",1385396,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BEN-AKIVA, MOSHE E",9049,Massachusetts Institute of Technology,"ZEGRAS, PERICLES C",130791,2,0,0,0,0,1,0
"Civil and Environmental Engineering, Department of","BEN-AKIVA, MOSHE E",9049,"University of Arizona, The","SHAMSHIRIPOUR, ALI",1918143,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BEN-AKIVA, MOSHE E",9049,University of Massachusetts Amherst,"OKE, OLUFOLAJIMI B",836927,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BEN-AKIVA, MOSHE E",9049,Virginia Polytechnic Institute and State University,"HASNINE, M D SAMI",1284619,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Arizona State University,"CANDAN, KASIM SELCUK",181786,1,0,0,0,1,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Boston University,"PASCHALIDIS, IOANNIS",91072,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Duke University,"MOODY, JAMES",80497,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","BOUROUIBA, LYDIA",779060,Duke University,"NUNN, CHARLES L",620625,1,0,0,0,0,0,0
