Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Civil and Environmental Engineering, Department of",Boise State University,"Biological Sciences, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Washington,"Biostatistics, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Washington,"Civil and Environmental Engineering, Department of",2,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Washington,"Environmental and Occupational Health Sciences, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Washington,"Mechanical Engineering, Department of",1,0,0,0,1,0,0,0
"Civil and Environmental Engineering, Department of",University of Washington,"Biomedical Informatics and Medical Education, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Washington,"Oceanography, School of",3,6,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",University of Washington,"Health Metrics Sciences, Department of",5,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Washington University in St. Louis,"Earth, Environmental, and Planetary Sciences, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Washington University in St. Louis,"Energy, Environmental and Chemical Engineering, Department of",3,3,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Washington University in St. Louis,"Mechanical Engineering and Materials Science, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Washington University in St. Louis,"Physics, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Washington University in St. Louis,"Statistics and Data Science, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Washington State University,"Biological Sciences, School of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Washington State University,"Electrical Engineering and Computer Science, School of",1,0,0,4,0,0,0,0
"Civil and Environmental Engineering, Department of",Washington State University,"Global Health, Paul G. Allen School for",3,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of",Kent State University,"Geography, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University at Buffalo, State University of New York","Chemical and Biological Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University at Buffalo, State University of New York","Civil, Structural and Environmental Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Los Angeles","Biological Chemistry, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Los Angeles","Chemistry and Biochemistry, Department of",4,6,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Los Angeles","Computer Science, Department of",1,2,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Los Angeles","Ecology and Evolutionary Biology, Department of",2,8,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Los Angeles","Human Genetics, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Los Angeles","Material Science and Engineering, Department of",3,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Los Angeles","Mechanical and Aerospace Engineering, Department of",1,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Los Angeles","Bioengineering, Department of",2,1,0,0,0,0,0,0
"Civil and Environmental Engineering, Department of","University of California, Los Angeles","Environment and Sustainability, Institute of the",1,1,0,0,0,0,0,0
