Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Applied Ocean Physics and Engineering, Department of","ZHANG, WEIFENG",488120,"MCCAMMON, SETH",2157260,0,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of","ZHANG, WEIFENG",488120,"MCGILLICUDDY, DENNIS",288637,9,0,0,0,2,0,0
"Applied Ocean Physics and Engineering, Department of","ZHANG, WEIFENG",488120,"OLIVER, HILDE",1332662,6,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","ZHANG, WEIFENG",488120,"WALKER, CATHERINE",1108286,1,0,0,0,1,0,0
"Applied Ocean Physics and Engineering, Department of","ZHANG, WEIFENG",488120,"YOERGER, DANA",289778,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","MICHEL, ANNA",544623,"SCULLY, MALCOLM",270435,1,0,0,0,1,0,0
"Applied Ocean Physics and Engineering, Department of","MICHEL, ANNA",544623,"ZIPPEL, SETH F",1108287,0,0,0,0,1,0,0
"Applied Ocean Physics and Engineering, Department of","FREITAG, LEE",826240,"WHITE, SHERI",919196,0,0,0,0,0,1,0
"Applied Ocean Physics and Engineering, Department of","FREITAG, LEE",826240,"YOERGER, DANA",289778,0,0,0,0,0,1,0
"Applied Ocean Physics and Engineering, Department of","GIRDHAR, YOGESH",837858,"MCCAMMON, SETH",2157260,0,0,0,4,1,0,0
"Applied Ocean Physics and Engineering, Department of","GIRDHAR, YOGESH",837858,"YOERGER, DANA",289778,0,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of","GIRDHAR, YOGESH",837858,"ZHANG, WEIFENG",488120,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","BONNEL, JULIEN",919191,"LAVERY, ANDONE",288409,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","BONNEL, JULIEN",919191,"LIN, YING-TSONG",370210,2,0,0,0,0,0,0
