Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Applied Ocean Physics and Engineering, Department of",Stanford University,"Earth System Science, Department of",2,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",Stevens Institute of Technology,"Civil, Environmental and Ocean Engineering, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","Binghamton University, State University of New York","Computing, School of",1,0,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of","Stony Brook University, State University of New York","Marine Sciences, Division of",2,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",Syracuse University,"Biology, Department of",1,0,0,0,0,1,0,0
"Applied Ocean Physics and Engineering, Department of",Syracuse University,"Civil and Environmental Engineering, Department of",1,3,0,0,2,0,0,0
"Applied Ocean Physics and Engineering, Department of",Syracuse University,"Earth and Environmental Sciences, Department of",1,3,0,0,2,0,0,0
"Applied Ocean Physics and Engineering, Department of",Texas A&M University,"Computer Science and Engineering, Department of",1,0,0,0,3,0,0,0
"Applied Ocean Physics and Engineering, Department of",Texas A&M University,"Marine and Coastal Environmental Science, Department of",3,3,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Montana, Missoula","Biological Sciences, Division of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Tennessee, The","Earth and Planetary Sciences, Department of",1,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Texas at Austin, The","Geological Sciences, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Texas at Austin, The","Mechanical Engineering, Department of",1,8,0,0,1,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Texas at El Paso, The","Biological Sciences, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Alaska Fairbanks,"Fisheries and Ocean Sciences, School of",2,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Arizona, The","Chemical and Environmental Engineering, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Arizona, The","Natural Resources and the Environment, School of",2,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Arizona, The","Hydrology and Atmospheric Sciences, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Arizona, The","Global Change, GIDP",2,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of Arizona, The","Remote Sensing and Spatial Analysis, GIDP",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Irvine","Chemistry, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Irvine","Earth System Science, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Los Angeles","Atmospheric and Oceanic Sciences, Department of",2,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Los Angeles","Civil and Environmental Engineering, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Los Angeles","Geography, Department of",2,14,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Los Angeles","Environment and Sustainability, Institute of the",3,15,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, San Diego","Mechanical and Aerospace Engineering, Department of",2,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, San Diego","Oceanography (Scripps), Institution of",11,18,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Santa Barbara","Earth Science, Department of",2,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Santa Barbara","Ecology, Evolution and Marine Biology, Department of",2,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Santa Barbara","Geography, Department of",2,4,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Santa Cruz","Earth and Planetary Sciences, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Santa Cruz","Environmental Studies, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Santa Cruz","Ocean Sciences, Department of",2,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Santa Cruz","Ecology and Evolutionary Biology, Department of",1,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of","University of California, Santa Cruz","Applied Mathematics, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Colorado Boulder,"Atmospheric and Oceanic Sciences (ATOC), Department of",3,2,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Colorado Boulder,"Geography, Department of",1,1,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Connecticut,"Marine Sciences, Department of",3,3,0,0,0,1,0,0
"Applied Ocean Physics and Engineering, Department of",University of Delaware,"Civil, Construction, and Environmental Engineering, Department of",1,4,0,0,0,1,0,0
"Applied Ocean Physics and Engineering, Department of",University of Delaware,"Earth Sciences, Department of",1,5,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Delaware,"Marine Science and Policy, School of",2,4,0,0,0,0,0,0
"Applied Ocean Physics and Engineering, Department of",University of Florida,"Civil and Coastal Engineering, Department of",5,2,0,0,0,0,1,0
"Applied Ocean Physics and Engineering, Department of",University of Florida,"Sustainable Infrastructure and Environment, Engineering School of",6,5,0,0,0,0,1,0
"Applied Ocean Physics and Engineering, Department of",University of Georgia,"Marine Programs, School of",3,2,0,0,0,0,0,0
