Unit,Unit Scholar,Unit Scholar ID,Collab Unit,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Geology and Geophysics, Department of","GIOSAN, LIVIU",287820,"Geology and Geophysics, Department of","CANALES, JUAN PABLO",287223,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","GIOSAN, LIVIU",287820,"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","GIOSAN, LIVIU",287820,"Marine Chemistry and Geochemistry, Department of","GALY, VALIER",544618,1,0,0,1,0,0,0
"Geology and Geophysics, Department of","GIOSAN, LIVIU",287820,"Marine Chemistry and Geochemistry, Department of","PEUCKER-EHRENBRINK, BERNHARD",288971,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","GIOSAN, LIVIU",287820,"Physical Oceanography, Department of","TOOLE, JOHN",289558,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","LIZARRALDE, DANIEL",288497,"Geology and Geophysics, Department of","CANALES, JUAN PABLO",287223,1,0,0,0,1,0,0
"Geology and Geophysics, Department of","LIZARRALDE, DANIEL",288497,"Geology and Geophysics, Department of","COLLINS, JOHN",544616,4,0,0,0,0,0,0
"Geology and Geophysics, Department of","LIZARRALDE, DANIEL",288497,"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,3,0,0,1,0,0,0
"Geology and Geophysics, Department of","LIZARRALDE, DANIEL",288497,"Geology and Geophysics, Department of","EVANS, ROBERT",287680,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","MARCHAL, OLIVIER",288564,"Physical Oceanography, Department of","ANDRES, MAGDALENA",488108,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","MARCHAL, OLIVIER",288564,"Marine Chemistry and Geochemistry, Department of","BUESSELER, KEN",287189,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","MARCHAL, OLIVIER",288564,"Geology and Geophysics, Department of","CONDRON, ALAN",749266,0,0,0,0,2,0,0
"Geology and Geophysics, Department of","MARCHAL, OLIVIER",288564,"Geology and Geophysics, Department of","MCCORKLE, DANIEL",288634,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","MARCHAL, OLIVIER",288564,"Marine Chemistry and Geochemistry, Department of","NICHOLSON, DAVID",488117,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","MARCHAL, OLIVIER",288564,"Biology (WHOI), Department of","SOSIK, HEIDI",370185,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","MARCHAL, OLIVIER",288564,"Marine Chemistry and Geochemistry, Department of","VAN MOOY, BENJAMIN",289597,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","MCCORKLE, DANIEL",288634,"Geology and Geophysics, Department of","BERNHARD, JOAN",287119,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","MCCORKLE, DANIEL",288634,"Marine Chemistry and Geochemistry, Department of","LONG, MATTHEW",837850,0,0,0,0,2,0,0
"Geology and Geophysics, Department of","MCCORKLE, DANIEL",288634,"Geology and Geophysics, Department of","MARCHAL, OLIVIER",288564,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","MCCORKLE, DANIEL",288634,"Marine Chemistry and Geochemistry, Department of","SUBHAS, ADAM",1108305,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","OPPO, DELIA",288857,"Geology and Geophysics, Department of","COHEN, ANNE",287363,2,0,0,0,1,0,0
"Geology and Geophysics, Department of","OPPO, DELIA",288857,"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,3,0,0,0,1,0,0
"Geology and Geophysics, Department of","OPPO, DELIA",288857,"Marine Chemistry and Geochemistry, Department of","GALY, VALIER",544618,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","OPPO, DELIA",288857,"Physical Oceanography, Department of","GEBBIE, GEOFFREY",544619,2,0,0,0,1,0,0
"Geology and Geophysics, Department of","OPPO, DELIA",288857,"Geology and Geophysics, Department of","GUO, WEIFU",488111,2,0,0,0,1,0,0
"Geology and Geophysics, Department of","OPPO, DELIA",288857,"Marine Chemistry and Geochemistry, Department of","HINES, SOPHIA",1584402,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","OPPO, DELIA",288857,"Geology and Geophysics, Department of","HORTON, FORREST",919209,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","OPPO, DELIA",288857,"Earth, Atmospheric and Planetary Sciences, Department of","MCGEE, WILLIAM DAVID",544463,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","OPPO, DELIA",288857,"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","OPPO, DELIA",288857,"Physical Oceanography, Department of","UMMENHOFER, CAROLINE",544629,1,0,0,0,1,0,0
"Geology and Geophysics, Department of","TIVEY, MAURICE",289549,"Marine Chemistry and Geochemistry, Department of","KLEIN, FRIEDER",488113,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","TIVEY, MAURICE",289549,"Geology and Geophysics, Department of","TOMINAGA, MASAKO",529892,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","GUO, WEIFU",488111,"Applied Ocean Physics and Engineering, Department of","MICHEL, ANNA",544623,1,0,0,1,0,0,0
"Geology and Geophysics, Department of","GUO, WEIFU",488111,"Geology and Geophysics, Department of","OPPO, DELIA",288857,2,0,0,0,1,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Earth, Atmospheric and Planetary Sciences, Department of","BABBIN, ANDREW R",827674,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Marine Chemistry and Geochemistry, Department of","BARRY, PETER",1108302,2,0,0,1,0,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Earth, Atmospheric and Planetary Sciences, Department of","BERGMANN, KRISTIN",789737,1,0,0,1,0,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,4,0,0,3,2,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Marine Chemistry and Geochemistry, Department of","DUNLEA, ANN",1108303,0,0,0,2,1,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Marine Chemistry and Geochemistry, Department of","GALY, VALIER",544618,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Geology and Geophysics, Department of","GERMAN, CHRISTOPHER",287800,1,0,0,0,1,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Marine Chemistry and Geochemistry, Department of","HANSEL, COLLEEN",544620,3,0,0,3,1,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Marine Chemistry and Geochemistry, Department of","HINES, SOPHIA",1584402,2,0,0,1,0,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Marine Chemistry and Geochemistry, Department of","HORNER, TRISTAN",837849,4,0,0,3,1,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Geology and Geophysics, Department of","HORTON, FORREST",919209,2,0,0,1,0,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Marine Chemistry and Geochemistry, Department of","KIM, HYEWON",1108304,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Marine Chemistry and Geochemistry, Department of","KLEIN, FRIEDER",488113,3,0,0,1,0,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Geology and Geophysics, Department of","OPPO, DELIA",288857,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Marine Chemistry and Geochemistry, Department of","PEUCKER-EHRENBRINK, BERNHARD",288971,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Marine Chemistry and Geochemistry, Department of","SEEWALD, JEFFREY",289279,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Marine Chemistry and Geochemistry, Department of","SELTZER, ALAN",1584403,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Marine Chemistry and Geochemistry, Department of","TIVEY, MARGARET",289548,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,"Marine Chemistry and Geochemistry, Department of","WANKEL, SCOTT",544631,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","TOMINAGA, MASAKO",529892,"Earth, Atmospheric and Planetary Sciences, Department of","ANDRADE LIMA, EDUARDO",779055,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","TOMINAGA, MASAKO",529892,"Marine Chemistry and Geochemistry, Department of","KLEIN, FRIEDER",488113,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","TOMINAGA, MASAKO",529892,"Geology and Geophysics, Department of","TIVEY, MAURICE",289549,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","TOMINAGA, MASAKO",529892,"Earth, Atmospheric and Planetary Sciences, Department of","WEISS, BENJAMIN P",171439,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COLLINS, JOHN",544616,"Geology and Geophysics, Department of","CANALES, JUAN PABLO",287223,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COLLINS, JOHN",544616,"Geology and Geophysics, Department of","EVANS, ROBERT",287680,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","COLLINS, JOHN",544616,"Geology and Geophysics, Department of","GERMAN, CHRISTOPHER",287800,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","COLLINS, JOHN",544616,"Geology and Geophysics, Department of","LIZARRALDE, DANIEL",288497,4,0,0,0,0,0,0
"Geology and Geophysics, Department of","COLLINS, JOHN",544616,"Biology (WHOI), Department of","MOONEY, T ARAN",544624,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Geology and Geophysics, Department of","BERNHARD, JOAN",287119,2,0,0,1,1,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Biology (WHOI), Department of","GAST, REBECCA",370177,1,0,0,0,1,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Geology and Geophysics, Department of","GERMAN, CHRISTOPHER",287800,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Marine Chemistry and Geochemistry, Department of","HANSEL, COLLEEN",544620,2,0,0,1,2,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Marine Chemistry and Geochemistry, Department of","HUBER, JULIE ADRIENNE",645272,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Marine Chemistry and Geochemistry, Department of","KLEIN, FRIEDER",488113,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Geology and Geophysics, Department of","LANG, SUSAN",779348,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Geology and Geophysics, Department of","LIZARRALDE, DANIEL",288497,3,0,0,1,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Biology (WHOI), Department of","PACHIADAKI, MARIA G",919201,9,0,2,0,2,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Marine Chemistry and Geochemistry, Department of","REDDY, CHRISTOPHER",289059,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Marine Chemistry and Geochemistry, Department of","SEEWALD, JEFFREY",289279,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"Marine Chemistry and Geochemistry, Department of","WANKEL, SCOTT",544631,2,0,0,1,1,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,"Geology and Geophysics, Department of","DONNELLY, JEFFREY",287561,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,"Geology and Geophysics, Department of","MARCHAL, OLIVIER",288564,0,0,0,0,2,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,"Earth, Atmospheric and Planetary Sciences, Department of","MCGEE, WILLIAM DAVID",544463,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,"Marine Chemistry and Geochemistry, Department of","BARRY, PETER",1108302,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,"Geology and Geophysics, Department of","BERNHARD, JOAN",287119,1,0,0,0,2,0,0
"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,"Geology and Geophysics, Department of","CROSS, ANDREW",1108297,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,"Geology and Geophysics, Department of","GAETANI, GLENN",287757,1,0,0,0,1,0,0
"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,"Geology and Geophysics, Department of","HORTON, FORREST",919209,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,"Earth, Atmospheric and Planetary Sciences, Department of","JAGOUTZ, OLIVER E",53961,1,0,0,2,0,0,0
"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,"Marine Chemistry and Geochemistry, Department of","KLEIN, FRIEDER",488113,1,0,0,0,1,0,0
"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","LANG, SUSAN",779348,"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","LANG, SUSAN",779348,"Marine Chemistry and Geochemistry, Department of","GALY, VALIER",544618,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","LANG, SUSAN",779348,"Geology and Geophysics, Department of","GERMAN, CHRISTOPHER",287800,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","LANG, SUSAN",779348,"Marine Chemistry and Geochemistry, Department of","HUBER, JULIE ADRIENNE",645272,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","LANG, SUSAN",779348,"Marine Chemistry and Geochemistry, Department of","KLEIN, FRIEDER",488113,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","LANG, SUSAN",779348,"Biology (WHOI), Department of","PACHIADAKI, MARIA G",919201,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","LANG, SUSAN",779348,"Marine Chemistry and Geochemistry, Department of","PEUCKER-EHRENBRINK, BERNHARD",288971,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","LANG, SUSAN",779348,"Marine Chemistry and Geochemistry, Department of","SEEWALD, JEFFREY",289279,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","LANG, SUSAN",779348,"Marine Chemistry and Geochemistry, Department of","WANG, ZHAOHUI ALECK",544630,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","HORTON, FORREST",919209,"Marine Chemistry and Geochemistry, Department of","BARRY, PETER",1108302,0,0,0,3,1,0,0
"Geology and Geophysics, Department of","HORTON, FORREST",919209,"Geology and Geophysics, Department of","COHEN, ANNE",287363,2,0,0,0,1,0,0
"Geology and Geophysics, Department of","HORTON, FORREST",919209,"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","HORTON, FORREST",919209,"Earth, Atmospheric and Planetary Sciences, Department of","MCGEE, WILLIAM DAVID",544463,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","HORTON, FORREST",919209,"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,2,0,0,1,0,0,0
"Geology and Geophysics, Department of","HORTON, FORREST",919209,"Geology and Geophysics, Department of","OPPO, DELIA",288857,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","WU, WENBO",1024509,"Applied Ocean Physics and Engineering, Department of","LIN, YING-TSONG",370210,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","WU, WENBO",1024509,"Geology and Geophysics, Department of","RYCHERT, CATHERINE",1806572,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","CROSS, ANDREW",1108297,"Earth, Atmospheric and Planetary Sciences, Department of","JAGOUTZ, OLIVER E",53961,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","CROSS, ANDREW",1108297,"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","CROSS, ANDREW",1108297,"Earth, Atmospheric and Planetary Sciences, Department of","PEC, MATEJ",827675,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"Marine Chemistry and Geochemistry, Department of","DUNLEA, ANN",1108303,0,0,0,1,1,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"Geology and Geophysics, Department of","GERMAN, CHRISTOPHER",287800,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"Marine Chemistry and Geochemistry, Department of","HINES, SOPHIA",1584402,3,0,0,2,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"Geology and Geophysics, Department of","NIELSEN, SUNE",488118,4,0,0,3,2,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"Geology and Geophysics, Department of","OPPO, DELIA",288857,3,0,0,0,1,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"Physical Oceanography, Department of","PIECUCH, CHRISTOPHER",919228,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","RYCHERT, CATHERINE",1806572,"Geology and Geophysics, Department of","EVANS, ROBERT",287680,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","RYCHERT, CATHERINE",1806572,"Geology and Geophysics, Department of","WU, WENBO",1024509,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","SOHN, ROBERT",370221,"Applied Ocean Physics and Engineering, Department of","GUIMOND, JULIA",2157258,1,0,0,0,0,0,0
