Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Geology and Geophysics, Department of","COLLINS, JOHN",544616,Syracuse University,"RUSSELL, JOSHUA B",2091008,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COLLINS, JOHN",544616,"University of California, San Diego","LASKE, MARIA GABRIELE",530189,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COLLINS, JOHN",544616,"University of California, San Diego","ORCUTT, JOHN A",159108,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COLLINS, JOHN",544616,"University of Minnesota, Twin Cities","HANSEN, LARS N",960522,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COLLINS, JOHN",544616,Virginia Polytechnic Institute and State University,"HOLBROOK, STEVEN",56878,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,Alfred University,"FENDROCK, MICHAELA",1999442,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,Massachusetts Institute of Technology,"DONNELLY, JEFFREY",287561,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,Massachusetts Institute of Technology,"MARCHAL, OLIVIER",288564,0,0,0,0,2,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,Massachusetts Institute of Technology,"MCGEE, WILLIAM DAVID",544463,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,Pennsylvania State University - University Park,"ALLEY, RICHARD B",3061,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,Rutgers - New Brunswick,"KOPP, ROBERT EVANS",541279,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,"University of California, Irvine","VELICOGNA, ISABELLA",127437,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,University of Massachusetts Amherst,"DECONTO, ROBERT M",25465,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,University of Washington,"WALCZAK, MAUREEN",1070178,1,0,0,1,0,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,University of Wisconsin - Madison,"DUTTON, ANDREA",407759,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,California Institute of Technology,"ADKINS, JESS F",220585,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,Columbia University,"MCMANUS, JERRY F",261240,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,Kent State University,"TESSIN, ALLYSON",1091080,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,Massachusetts Institute of Technology,"DUNLEA, ANN",1108303,0,0,0,1,1,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,Massachusetts Institute of Technology,"GERMAN, CHRISTOPHER",287800,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,Massachusetts Institute of Technology,"HINES, SOPHIA",1584402,3,0,0,2,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,Massachusetts Institute of Technology,"NIELSEN, SUNE",488118,4,0,0,3,2,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,Massachusetts Institute of Technology,"OPPO, DELIA",288857,3,0,0,0,1,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,Massachusetts Institute of Technology,"PIECUCH, CHRISTOPHER",919228,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,Tulane University,"WANG, YI",1964733,4,0,0,1,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"University of Arizona, The","THIRUMALAI, KAUSTUBH",1088861,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"University of California, Santa Barbara","DEVRIES, TIM J",632058,1,0,0,1,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"University of California, Santa Cruz","HAIN, MATHIS P",840922,1,0,0,1,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"University of California, Santa Cruz","PAYTAN, ADINA",528852,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,University of Colorado Boulder,"DI NEZIO, PEDRO NICOLAS",1347479,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,University of Colorado Boulder,"RAHMAN, SHAILY",1647528,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,University of South Florida,"RAFTER, PATRICK ANTHONY",2033311,1,0,0,1,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,"University of Southern Mississippi, The","HAYES, CHRIS",809898,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,University of Washington,"PAVIA, FRANK J",2155039,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","COSTA, KASSANDRA",1304703,University of Washington,"WALCZAK, MAUREEN",1070178,1,0,0,0,0,0,0
