Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Geology and Geophysics, Department of","COLLINS, JOHN",544616,"GERMAN, CHRISTOPHER",287800,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","COLLINS, JOHN",544616,"LIZARRALDE, DANIEL",288497,4,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"BERNHARD, JOAN",287119,2,0,0,1,1,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"GERMAN, CHRISTOPHER",287800,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"LANG, SUSAN",779348,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","EDGCOMB, VIRGINIA",544617,"LIZARRALDE, DANIEL",288497,3,0,0,1,0,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,"DONNELLY, JEFFREY",287561,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","CONDRON, ALAN",749266,"MARCHAL, OLIVIER",288564,0,0,0,0,2,0,0
"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,"BERNHARD, JOAN",287119,1,0,0,0,2,0,0
"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,"CROSS, ANDREW",1108297,0,0,0,0,1,0,0
"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,"GAETANI, GLENN",287757,1,0,0,0,1,0,0
"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,"HORTON, FORREST",919209,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","LE ROUX, VERONIQUE",779092,"NIELSEN, SUNE",488118,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","LANG, SUSAN",779348,"EDGCOMB, VIRGINIA",544617,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","LANG, SUSAN",779348,"GERMAN, CHRISTOPHER",287800,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","HORTON, FORREST",919209,"COHEN, ANNE",287363,2,0,0,0,1,0,0
"Geology and Geophysics, Department of","HORTON, FORREST",919209,"LE ROUX, VERONIQUE",779092,0,0,0,1,0,0,0
"Geology and Geophysics, Department of","HORTON, FORREST",919209,"NIELSEN, SUNE",488118,2,0,0,1,0,0,0
"Geology and Geophysics, Department of","HORTON, FORREST",919209,"OPPO, DELIA",288857,2,0,0,0,0,0,0
"Geology and Geophysics, Department of","WU, WENBO",1024509,"RYCHERT, CATHERINE",1806572,1,0,0,0,0,0,0
"Geology and Geophysics, Department of","CROSS, ANDREW",1108297,"LE ROUX, VERONIQUE",779092,0,0,0,0,1,0,0
