Unit,Collab Institution,Collab Unit,Collaborators,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Physics, Department of",North Carolina State University,"Electrical and Computer Engineering, Department of",1,6,0,0,0,0,0,0
"Physics, Department of",North Carolina State University,"Nuclear Engineering, Department of",1,3,0,0,0,0,0,0
"Physics, Department of",North Carolina State University,"Physics, Department of",8,34,0,0,0,0,0,0
"Physics, Department of",University of Minnesota - Duluth,"Physics and Astronomy, Department of",3,31,0,0,0,0,0,0
"Physics, Department of",Montclair State University,"Physics and Astronomy, Department of",3,49,0,0,0,0,0,0
"Physics, Department of","University of Nevada, Reno","Physics, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Carnegie Mellon University,"Biological Sciences, Department of",1,2,0,0,0,0,0,0
"Physics, Department of",Carnegie Mellon University,"Computer Science, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Carnegie Mellon University,"Machine Learning, Department of",2,2,0,0,0,0,0,0
"Physics, Department of",Carnegie Mellon University,"Philosophy, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Carnegie Mellon University,"Physics, Department of",13,334,0,0,0,0,0,0
"Physics, Department of",Carnegie Mellon University,Neuroscience Institute,1,1,0,0,0,0,0,0
"Physics, Department of",Carnegie Mellon University,Robotics Institute,2,2,0,0,0,0,0,0
"Physics, Department of","University of California, Riverside","Earth and Planetary Sciences, Department of",2,57,0,0,0,0,0,0
"Physics, Department of","University of California, Riverside","Electrical and Computer Engineering, Department of",2,2,0,0,0,0,0,0
"Physics, Department of","University of California, Riverside","Physics and Astronomy, Department of",17,425,0,0,1,0,1,0
"Physics, Department of",Howard University,"Chemistry, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Howard University,"Mechanical Engineering, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",New York University,"Biology, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",New York University,"Physics, Department of",8,16,0,0,0,0,0,0
"Physics, Department of",University of Oregon,"Physics, Department of",12,66,0,0,0,0,0,0
"Physics, Department of","University of Utah, The","Physics and Astronomy, Department of",11,121,0,0,170,0,0,0
"Physics, Department of",Vanderbilt University,"Mathematics, Department of",1,10,0,0,4,0,0,0
"Physics, Department of",Vanderbilt University,"Physics and Astronomy, Department of",13,475,0,0,9,0,0,0
"Physics, Department of",Vanderbilt University,"Management, Graduate School of",1,105,0,0,2,0,0,0
"Physics, Department of",California Institute of Technology,"Astronomy, Department of",19,151,0,0,6,1,0,0
"Physics, Department of",California Institute of Technology,"Applied Physics and Materials Science, Department of",3,3,0,0,0,0,0,0
"Physics, Department of",California Institute of Technology,"Mathematics, Department of",2,12,0,0,0,0,0,0
"Physics, Department of",California Institute of Technology,"Geological and Planetary Sciences, Division of",4,17,0,0,0,0,0,0
"Physics, Department of",California Institute of Technology,"Electrical Engineering, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",California Institute of Technology,"Physics, Department of",30,436,1,0,1,0,4,0
"Physics, Department of",California Institute of Technology,"Medical Engineering, Department of",1,1,0,0,0,0,0,0
"Physics, Department of","University of Alabama, The","Physics and Astronomy, Department of",11,382,0,0,170,0,0,0
"Physics, Department of",Johns Hopkins University,"Earth and Planetary Sciences, Department of",2,2,0,0,0,0,0,0
"Physics, Department of",Johns Hopkins University,"Physics and Astronomy, Department of",13,334,0,0,4,0,0,0
"Physics, Department of",Johns Hopkins University,"Applied Mathematics and Statistics, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Boston College,"Physics, Department of",6,10,0,0,0,1,3,0
"Physics, Department of",Creighton University,"Physics, Department of",1,170,0,0,1,0,0,0
"Physics, Department of",Cornell University,"Astronomy, Department of",9,34,0,0,1,0,0,0
"Physics, Department of",Cornell University,"Chemistry and Chemical Biology, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Cornell University,"Electrical and Computer Engineering, Department of",2,2,0,0,0,0,0,0
"Physics, Department of",Cornell University,"Materials Science and Engineering, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Cornell University,"Physics, Department of",14,319,0,0,0,0,0,0
"Physics, Department of",Cornell University,"Applied and Engineering Physics, School of",3,8,0,0,0,0,0,0
"Physics, Department of",Cornell University,"Chemical and Biomolecular Engineering, School of",1,1,0,0,0,0,0,0
"Physics, Department of",Cornell University,"Mechanical and Aerospace Engineering, School of",1,1,0,0,0,0,0,0
"Physics, Department of","Ohio State University, The","Astronomy, Department of",11,35,0,0,2,0,0,0
"Physics, Department of","Ohio State University, The","Mechanical and Aerospace Engineering, Department of",1,1,0,0,0,0,0,0
"Physics, Department of","Ohio State University, The","Physics, Department of",21,575,0,0,171,0,1,0
"Physics, Department of",Georgetown University,"Physics, Department of",2,2,0,0,0,0,0,0
"Physics, Department of",Princeton University,"Astrophysical Sciences, Department of",11,268,0,0,0,0,0,0
"Physics, Department of",Princeton University,"Computer Science, Department of",1,1,0,0,1,0,0,0
"Physics, Department of",Princeton University,"Ecology and Evolutionary Biology, Department of",1,1,0,0,0,0,0,0
"Physics, Department of",Princeton University,"Electrical Engineering, Department of",5,5,0,0,1,0,1,0
"Physics, Department of",Princeton University,"Mechanical and Aerospace Engineering, Department of",1,2,0,0,0,0,0,0
