Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Mathematics, Department of","HAHN, JEREMY M",1386887,,,,,,,,,
"Mathematics, Department of","HOSOI, ANETTE E",50247,,,,,,,,,
"Mathematics, Department of","JOHNSON, STEVEN G",288194,,,,,,,,,
"Mathematics, Department of","KAMRIN, KENNETH N",488099,,,,,,,,,
"Mathematics, Department of","KEHLE, CHRISTOPH",1997389,,,,,,,,,
"Mathematics, Department of","KIM, JU-LEE",66628,,,,,,,,,
"Mathematics, Department of","LAWRIE, ANDREW W",827639,,,,,,,,,
"Mathematics, Department of","LEIGHTON, FRANK T",152647,,,,,,,,,
"Mathematics, Department of","LOGUNOV, ALEKSANDR A",919417,,,,,,,,,
"Mathematics, Department of","MELROSE, RICHARD B",69031,,,,,,,,,
"Mathematics, Department of","MILLER, HAYNES R",156568,,,,,,,,,
"Mathematics, Department of","MROWKA, TOMASZ S",80906,,,,,,,,,
"Mathematics, Department of","OZUCH-MEERSSEMAN, TRISTAN",1977476,,,,,,,,,
"Mathematics, Department of","PICCIRILLO, LISA M",1092824,,,,,,,,,
"Mathematics, Department of","POONEN, BJORN",176123,,,,,,,,,
"Mathematics, Department of","POSTNIKOV, ALEXANDER",93547,,,,,,,,,
"Mathematics, Department of","SHEFFIELD, SCOTT ROGER",176121,,,,,,,,,
"Mathematics, Department of","SHOR, PETER WILLISTON",85149,,,,,,,,,
"Mathematics, Department of","SIPSER, MICHAEL F",104333,,,,,,,,,
"Mathematics, Department of","STAFFILANI, GIGLIOLA",86769,,,,,,,,,
"Mathematics, Department of","STARK, HAROLD",124481,,,,,,,,,
"Mathematics, Department of","STRANG, GILBERT GILBERT",289445,,,,,,,,,
"Mathematics, Department of","SUN, NIKE",771980,,,,,,,,,
"Mathematics, Department of","SUTHERLAND, ANDREW VICTOR",544528,,,,,,,,,
"Mathematics, Department of","WAINWRIGHT, MARTIN J",170655,,,,,,,,,
