Unit,Unit Scholar,Unit Scholar ID,Collab Institution,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Urban Studies and Planning, Department of","DUARTE DE ARAUJO SILVA, FABIO",1108314,University of Colorado Denver,"SHIRGAOKAR, MANISH",1019906,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","DUARTE DE ARAUJO SILVA, FABIO",1108314,University of Georgia,"YAO, XIAOBAI ANGELA",130358,2,0,0,0,0,0,0
"Urban Studies and Planning, Department of","DUARTE DE ARAUJO SILVA, FABIO",1108314,University of Illinois at Urbana-Champaign,"CHIU-SHEE, COLLEEN",1809010,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","DUARTE DE ARAUJO SILVA, FABIO",1108314,"University of Maryland, College Park","NIEMEIER, DEB A",84989,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","DUARTE DE ARAUJO SILVA, FABIO",1108314,University of Pennsylvania,"DURANTON, GILLES",534760,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","DUARTE DE ARAUJO SILVA, FABIO",1108314,University of Pennsylvania,"LI, XIAOJIANG",836701,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","DUARTE DE ARAUJO SILVA, FABIO",1108314,"University of Texas at Austin, The","KANG, YUHAO",1918978,3,0,0,0,0,0,0
"Urban Studies and Planning, Department of","DUARTE DE ARAUJO SILVA, FABIO",1108314,University of Wisconsin - Madison,"GAO, SONG",835702,2,0,0,0,0,0,0
"Urban Studies and Planning, Department of","DUARTE DE ARAUJO SILVA, FABIO",1108314,University of Wisconsin - Madison,"WANG, WEI",837335,2,0,0,1,0,0,0
"Urban Studies and Planning, Department of","DUARTE DE ARAUJO SILVA, FABIO",1108314,Washington University in St. Louis,"CHEN, LIKAI",880462,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","DUARTE DE ARAUJO SILVA, FABIO",1108314,Washington University in St. Louis,"LING, FANGQIONG",836732,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","DUARTE DE ARAUJO SILVA, FABIO",1108314,Washington University in St. Louis,"SIQUEIRA REIS, RODRIGO",806213,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","DUARTE DE ARAUJO SILVA, FABIO",1108314,Yale University,"SALAZAR MIRANDA, ARIANNA",2151535,6,0,0,0,0,0,0
"Urban Studies and Planning, Department of","FERREIRA, JOSEPH",56475,Georgia Institute of Technology,"BASU, ROUNAQ",2075561,5,0,0,0,0,0,0
"Urban Studies and Planning, Department of","FERREIRA, JOSEPH",56475,Massachusetts Institute of Technology,"ZEGRAS, PERICLES C",130791,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","FRENCHMAN, DENNIS M",36532,Massachusetts Institute of Technology,"DUARTE DE ARAUJO SILVA, FABIO",1108314,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","FRENCHMAN, DENNIS M",36532,Massachusetts Institute of Technology,"ZEGRAS, PERICLES C",130791,0,1,0,0,0,0,0
"Urban Studies and Planning, Department of","GELTNER, DAVID M",43440,Massachusetts Institute of Technology,"DE NEUFVILLE, RICHARD L",604594,0,1,0,0,0,0,0
"Urban Studies and Planning, Department of","GELTNER, DAVID M",43440,Pennsylvania State University - University Park,"YOSHIDA, JIRO",414604,1,0,0,0,0,0,0
"Urban Studies and Planning, Department of","GELTNER, DAVID M",43440,University of Connecticut,"VAN DE MINNE, ALEX",996514,3,0,0,0,0,0,0
"Urban Studies and Planning, Department of","GLASMEIER, AMY K",287825,Boston University,"WILLIAMS, DARIEN ALEXANDER",1979465,2,0,0,0,0,0,0
"Urban Studies and Planning, Department of","GLASMEIER, AMY K",287825,Massachusetts Institute of Technology,"MODIANO, EYTAN H",156907,0,0,0,0,1,0,0
"Urban Studies and Planning, Department of","HARRIEL, HOLLY",1977481,Massachusetts Institute of Technology,"BUNTEN, DEVIN MICHELLE",825082,0,0,0,1,0,0,0
"Urban Studies and Planning, Department of","HARRIEL, HOLLY",1977481,Massachusetts Institute of Technology,"D'IGNAZIO, CATHERINE S",1304710,0,0,0,1,0,0,0
