Unit,Unit Scholar,Unit Scholar ID,Collab Scholar,Collab Scholar ID,Co-Authored Articles,Co-Authored Books,Co-Authored Chapters,Co-Authored Conference Proceedings,Co-Authored Grants,Co-Authored Patents,Co-Authored Trials
"Biological Engineering, Department of","WHITE, FOREST M",129009,"IRVINE, DARRELL J",60069,1,0,0,2,0,0,0
"Biological Engineering, Department of","WHITE, FOREST M",129009,"LANGER, ROBERT S",83112,1,0,0,0,1,0,0
"Biological Engineering, Department of","WHITE, FOREST M",129009,"LAUFFENBURGER, DOUGLAS A",58851,1,0,0,0,0,2,0
"Biological Engineering, Department of","WHITE, FOREST M",129009,"WITTRUP, KARL DANE",115935,1,0,0,0,0,0,0
"Biological Engineering, Department of","BURGE, CHRISTOPHER B",135419,"YAFFE, MICHAEL B",99938,0,0,0,0,1,0,0
"Biological Engineering, Department of","ENGELWARD, BEVIN P",141156,"HAN, JONGYOON",50517,1,0,0,0,0,0,0
"Biological Engineering, Department of","ENGELWARD, BEVIN P",141156,"SO, PETER T. C",14958,1,0,0,0,0,1,0
"Biological Engineering, Department of","ENGELWARD, BEVIN P",141156,"WHITE, FOREST M",129009,2,0,0,0,0,0,0
"Biological Engineering, Department of","GRIFFITH, LINDA G",144921,"ALM, ERIC J",176231,1,0,0,0,0,0,0
"Biological Engineering, Department of","GRIFFITH, LINDA G",144921,"KAMM, ROGER DALE",176486,1,0,0,0,0,0,0
"Biological Engineering, Department of","GRIFFITH, LINDA G",144921,"LAUFFENBURGER, DOUGLAS A",58851,5,0,0,0,1,2,0
"Biological Engineering, Department of","GRIFFITH, LINDA G",144921,"MANALIS, SCOTT R",176243,1,0,0,0,0,0,0
"Biological Engineering, Department of","GRIFFITH, LINDA G",144921,"VOIGT, CHRISTOPHER A",488068,2,0,0,0,0,0,0
"Biological Engineering, Department of","GRODZINSKY, ALAN J",144993,"RIBBECK, KATHARINA",412244,1,0,0,0,0,0,0
"Biological Engineering, Department of","TIDOR, BRUCE",169050,"WITTRUP, KARL DANE",115935,0,1,0,0,0,0,0
"Biological Engineering, Department of","BOYER, LAURIE ANN",175857,"BOYDEN, EDWARD",12578,1,0,0,0,0,0,0
"Biological Engineering, Department of","BOYER, LAURIE ANN",175857,"HAN, JONGYOON",50517,3,0,0,0,0,0,0
"Biological Engineering, Department of","BOYER, LAURIE ANN",175857,"KAMM, ROGER DALE",176486,1,0,0,0,0,0,0
"Biological Engineering, Department of","BOYER, LAURIE ANN",175857,"MANALIS, SCOTT R",176243,1,0,0,0,0,0,0
"Biological Engineering, Department of","ALM, ERIC J",176231,"DEDON, PETER C",25472,0,0,0,0,1,0,0
"Biological Engineering, Department of","ALM, ERIC J",176231,"GRIFFITH, LINDA G",144921,1,0,0,0,0,0,0
"Biological Engineering, Department of","MANALIS, SCOTT R",176243,"BOYER, LAURIE ANN",175857,1,0,0,0,0,0,0
"Biological Engineering, Department of","MANALIS, SCOTT R",176243,"GRIFFITH, LINDA G",144921,1,0,0,0,0,0,0
"Biological Engineering, Department of","KAMM, ROGER DALE",176486,"BOYER, LAURIE ANN",175857,1,0,0,0,0,0,0
"Biological Engineering, Department of","KAMM, ROGER DALE",176486,"GRIFFITH, LINDA G",144921,1,0,0,0,0,0,0
"Biological Engineering, Department of","KAMM, ROGER DALE",176486,"SO, PETER T. C",14958,1,0,0,0,0,0,0
"Biological Engineering, Department of","KAMM, ROGER DALE",176486,"WEISS, RON",370154,3,0,0,0,1,0,0
"Biological Engineering, Department of","BATHE, MARK",287081,"BLAINEY, PAUL C",544450,1,0,0,0,0,0,0
"Biological Engineering, Department of","BATHE, MARK",287081,"IRVINE, DARRELL J",60069,2,0,0,0,1,1,0
"Biological Engineering, Department of","WEISS, RON",370154,"COLLINS, JAMES J",632090,2,0,0,0,1,0,0
"Biological Engineering, Department of","WEISS, RON",370154,"IRVINE, DARRELL J",60069,3,0,0,0,1,6,0
"Biological Engineering, Department of","WEISS, RON",370154,"KAMM, ROGER DALE",176486,3,0,0,0,1,0,0
"Biological Engineering, Department of","WEISS, RON",370154,"NILES, JACQUIN",85013,0,0,0,0,1,0,0
"Biological Engineering, Department of","WEISS, RON",370154,"WITTRUP, KARL DANE",115935,0,0,0,0,0,1,0
"Biological Engineering, Department of","RIBBECK, KATHARINA",412244,"GRODZINSKY, ALAN J",144993,1,0,0,0,0,0,0
"Biological Engineering, Department of","VOIGT, CHRISTOPHER A",488068,"BELCHER, ANGELA M",7658,1,0,0,0,0,1,0
"Biological Engineering, Department of","VOIGT, CHRISTOPHER A",488068,"GRIFFITH, LINDA G",144921,2,0,0,0,0,0,0
"Biological Engineering, Department of","BLAINEY, PAUL C",544450,"BATHE, MARK",287081,1,0,0,0,0,0,0
"Biological Engineering, Department of","BLAINEY, PAUL C",544450,"COLLINS, JAMES J",632090,1,0,0,0,0,0,0
"Biological Engineering, Department of","BLAINEY, PAUL C",544450,"IRVINE, DARRELL J",60069,1,0,0,0,0,0,0
"Biological Engineering, Department of","COLLINS, JAMES J",632090,"BLAINEY, PAUL C",544450,1,0,0,0,0,0,0
"Biological Engineering, Department of","COLLINS, JAMES J",632090,"WEISS, RON",370154,2,0,0,0,1,0,0
"Biological Engineering, Department of","KOEHLER, ANGELA NICOLE",779088,"YAFFE, MICHAEL B",99938,1,0,0,0,0,0,0
"Biological Engineering, Department of","BIRNBAUM, MICHAEL E",827631,"HAN, JONGYOON",50517,2,0,0,0,0,0,0
"Biological Engineering, Department of","BIRNBAUM, MICHAEL E",827631,"IRVINE, DARRELL J",60069,3,0,0,0,0,0,0
"Biological Engineering, Department of","BIRNBAUM, MICHAEL E",827631,"LAUFFENBURGER, DOUGLAS A",58851,1,0,0,0,0,0,0
"Biological Engineering, Department of","BIRNBAUM, MICHAEL E",827631,"WITTRUP, KARL DANE",115935,1,0,0,0,0,0,0
"Biological Engineering, Department of","BRYSON, BRYAN DAVID",856140,"LAUFFENBURGER, DOUGLAS A",58851,1,0,0,0,0,0,0
"Biological Engineering, Department of","BRYSON, BRYAN DAVID",856140,"WHITE, FOREST M",129009,3,0,0,0,0,0,0
"Biological Engineering, Department of","BRYSON, BRYAN DAVID",856140,"WITTRUP, KARL DANE",115935,1,0,0,1,0,0,0
"Biological Engineering, Department of","FRAENKEL, ERNEST",176239,,,,,,,,,
"Biological Engineering, Department of","HANSEN, ANDERS SEJR",1107892,,,,,,,,,
"Biological Engineering, Department of","KEATING, AMY E",150013,,,,,,,,,
"Biological Engineering, Department of","LODISH, HARVEY F",62796,,,,,,,,,
"Biological Engineering, Department of","SASISEKHARAN, RAM",176254,,,,,,,,,
"Biological Engineering, Department of","STARK, JESSICA",1863449,,,,,,,,,
"Biological Engineering, Department of","TAL, MICHAL CASPI",1806569,,,,,,,,,
